X,Y,POINT_ID,SHI_OBSERVED
26.8377681088596,58.2703046942036,53004024,3.35
25.4546938650699,56.7847568342329,52583844,3.65
26.3062138233023,56.8080991253841,53083858,3.25
27.0157018275309,57.1769795689214,53403908,3.05
27.0318697911335,57.2117522318351,53403912,3.65
25.8040572175,56.099060538114,52963774,3.15
26.0625664076811,56.0848450974618,53123776,3.55
25.7798482278188,56.120455407715,52943776,3.55
25.9493267943452,56.2094713417653,53023788,3.4
26.0196538517333,56.2189811379417,53063790,3.15
26.6322183044453,56.1767621771099,53443794,3.5
25.7819978659623,56.2855360738517,52903794,2.75
26.0249479179554,56.3102384747137,53043800,3.3
26.2441496113982,56.3559546828788,53163808,3.25
25.7915848383305,56.468088812675,52863814,3.55
25.9680820156398,56.6483308433585,52923836,3.55
26.7461778254471,56.5854965781182,53403840,3.6
27.023468315917,56.6040871301664,53563846,3.8
27.126534779867,56.6087304850721,53623848,3.2
27.3812706091885,56.7219490530042,53743864,3.5
27.5194166401846,56.9432442958282,53763890,3.5
27.3923902773332,57.0343969985457,53663898,3.75
27.5132362187222,57.0734280760641,53723904,2.45
27.3215173643298,57.1732304057186,53583912,3.8
27.6594210770666,57.1643689554161,53783916,3.45
27.4759719759155,57.2817441702135,53643926,3.8
-8.41323820434407,51.7863960374995,30663346,3.75
-8.52078531768692,51.8985254114191,30623360,3.85
-8.97229689524815,51.8251644839552,30303360,3.75
-8.2741594179742,52.0301149774604,30823370,3.9
-6.31221672761301,53.2216574640074,32423468,3.65
-1.66372444174477,46.8019987728821,34342702,3.15
-1.60567244784192,46.899216925395,34402712,3.3
-1.54586141758901,46.8693092190898,34442708,2.8
-1.40101498334136,46.4485429804288,34482660,2.75
-1.4238178189203,46.9187311128242,34542712,2.75
-1.38231567286504,46.8504376817431,34562704,2.95
-1.30260153726336,46.604430691109,34582676,2.65
-1.0920497970452,46.6083264123321,34742674,3.0
-0.559376491361157,46.7167140020494,35162680,2.85
-0.462752387324151,46.7624959102792,35242684,2.95
-0.446336530389765,46.9455863604197,35282704,2.7
-0.318959119599898,46.7038472780122,35342676,3.2
-0.352757804320908,47.009074269337,35362710,3.45
-0.078680684070436,46.6904393033013,35522672,3.25
0.074527852139223,46.5777867814971,35622658,2.85
-1.35551129347394,48.5431242885071,34862890,3.15
-1.27505054544992,48.5513828564258,34922890,3.35
-1.22686769117791,48.3383448383823,34922866,3.15
-1.12826150635326,48.8749927845685,35082924,3.3
-0.962224481661391,48.8733756056823,35202922,3.45
-0.926690476665285,48.7135103470046,35202904,3.45
-0.883649919981202,48.5180834499363,35202882,3.4
-0.722704113867948,48.660881577495,35342896,3.85
-0.405734391282662,48.3283936390765,35522856,3.25
-0.196698440905875,48.2391693290728,35662844,3.45
-1.75150209769351,46.9560845620584,34302720,2.5
-0.996691669389952,47.0359674006056,34882720,3.25
-1.87570773323213,47.0333646771102,34222730,3.15
-1.17213558374015,47.1087292883668,34762730,2.95
-0.884979450617325,47.1381239957545,34982730,2.9
-1.16518998785541,47.2002870035406,34782740,2.8
-0.746683077175815,47.2427748577568,35102740,3.05
-0.963557587916452,47.2572882201499,34942744,2.9
-1.95638057468034,47.1517633623728,34182744,3.6
-1.25907276779688,47.2632052590251,34722748,2.7
-0.716170336800449,47.4817992557129,35162766,3.45
-2.37641641221743,47.3409307083875,33902770,3.3
-1.05070014301021,47.539007598648,34922776,3.0
-1.83890199488293,47.4557381326727,34322776,3.4
-0.979384021197928,47.5825690783972,34982780,3.05
-0.847671901827442,47.5958094963147,35082780,3.05
