X,Y,HEIGHT_M,TEMP_C_MEAN,RAIN_MM,LAND_USE,LAND_COVER,CLIMATE_CLASS,SHI_OBSERVED,POINT_ID
-0.854132368576804,42.9426889082071,1258.64,8.61,1444.14,Forestry,Woodland,15,3.4,34362268
14.79585009231,49.5248984492394,470.78,8.6,627.55,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.35,46682946
14.3544235874992,46.0821965070154,675.58,10.95,1552.94,Forestry,Woodland,26,3.4,46582562
-1.43580358408826,41.9858881773869,238.7,15.5,314.78,Agriculture (excluding fallow land and kitchen gardens),Cropland,7,2.45,33742170
23.8173263925432,43.0919904215059,444.89,11.81,550.61,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.0,54422324
1.74334332398684,48.1666716261331,130.91,11.41,598.68,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.2,37082818
17.5784862294121,50.8168270901214,149.71,9.71,580.2,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.2,48543106
25.8670351851309,57.9849685313062,80.52,6.46,655.68,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.5,52523980
1.03489030618617,41.7108265739807,278.38,14.61,347.68,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.35,35742112
-2.85973105484855,40.9900101677967,954.63,12.41,468.4,Semi-natural and natural areas not in use,Shrubland,8,2.55,32402080
5.52938899589886,46.5463788897406,481.53,10.03,1356.15,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.8,39782614
-2.96843997348634,47.8727261301298,63.86,11.82,919.82,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.65,33562836
-8.42278264250844,38.8016511860925,138.92,16.83,572.73,Forestry,Woodland,8,2.5,27281940
27.6786395526843,56.422378938979,159.32,6.42,531.28,Semi-natural and natural areas not in use,Grassland,26,3.4,54003836
21.4107684072698,56.7677420990319,29.76,7.67,660.99,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.9,50163796
16.0995013396265,47.5312719751165,681.22,8.89,938.66,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.9,47802732
24.8024413021058,46.8695304882833,410.95,8.15,406.11,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.15,54422752
17.161377115951,40.9131624036029,231.36,16.58,607.8,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,3.5,49262008
23.1610404284342,46.4092437913965,1035.59,5.27,758.06,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.5,53282678
12.6240175321272,42.8729917821383,321.5,14.26,863.92,Agriculture (excluding fallow land and kitchen gardens),Grassland,8,2.85,45362200
15.8288111393649,47.2573461123669,683.09,10.4,760.23,Forestry,Woodland,26,3.9,47622700
19.2801073429921,46.7987713683956,94.71,11.66,524.46,Agriculture (excluding fallow land and kitchen gardens),Grassland,25,3.65,50282676
22.0419458646809,48.0882190204743,108.26,10.59,540.35,Forestry,Woodland,25,3.0,52142848
14.6685138656997,46.1230242400912,442.95,10.55,1299.4,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.4,46822568
-4.81776186922285,55.8517888667758,172.25,8.73,1669.73,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.6,34003734
-8.3239119030468,42.8677187904367,304.74,14.15,1446.16,Forestry,Woodland,9,3.65,28362378
13.9497714918528,42.2334322467355,244.1,15.13,803.18,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.1,46482134
19.833355839128,46.9308296783132,109.98,11.56,505.29,Agriculture (excluding fallow land and kitchen gardens),Bareland,25,3.4,50682696
-3.59685225603544,41.3847957907422,996.61,11.56,529.79,Agriculture (excluding fallow land and kitchen gardens),Cropland,9,2.35,31862134
-0.830906382858984,41.8712144876198,353.05,15.28,339.61,Agriculture (excluding fallow land and kitchen gardens),Cropland,7,2.5,34222150
8.67791856703477,40.2765341945873,551.24,14.4,767.44,Agriculture (excluding fallow land and kitchen gardens),Grassland,8,3.7,42081910
8.71981465612891,50.4108380297387,153.2,10.32,591.99,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.3,42303034
6.82807416168265,43.5257619619347,212.11,14.91,873.54,Semi-natural and natural areas not in use,Woodland,8,3.4,40642274
0.064647969979883,46.0689692988427,145.54,12.33,850.59,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.85,35542602
20.1866549512541,50.8325092858365,284.71,8.39,631.44,Forestry,Woodland,26,2.35,50363130
-3.87634356117676,42.0779147912733,869.0,11.71,437.26,Agriculture (excluding fallow land and kitchen gardens),Cropland,9,2.5,31762214
20.0795121463623,52.5635276594327,134.45,8.82,513.41,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.9,50023320
15.0156567177808,36.8146671984522,107.01,19.11,530.91,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,3.15,47721542
24.2827859724261,55.1086144036112,79.06,7.54,565.15,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.1,52263646
-2.85114421152027,55.9209865768216,67.27,9.22,748.12,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.4,35223718
-2.39084899279497,39.3505624223055,715.42,14.72,343.09,Agriculture (excluding fallow land and kitchen gardens),Cropland,7,2.7,32521894
10.6635348314468,44.3664679090237,668.07,11.52,956.31,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.6,43742362
15.5029241645138,46.173464178004,336.22,10.79,1077.14,Forestry,Woodland,15,3.0,47462578
-2.29896659857222,37.8618842794635,1073.21,13.62,305.76,Agriculture (excluding fallow land and kitchen gardens),Grassland,7,2.8,32361730
3.33739028434116,44.407715260812,908.14,9.89,850.59,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.2,37902390
-0.768907994234556,40.6938587182716,1269.16,10.78,440.16,Semi-natural and natural areas not in use,Shrubland,15,2.45,34102020
19.2547292896897,52.467754321757,123.15,9.07,513.07,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.75,49483302
-7.40785838666191,39.0667381490242,278.07,16.69,564.54,Agriculture (excluding fallow land and kitchen gardens),Grassland,8,3.3,28201948
-5.31852964549421,41.4624194746143,651.12,13.36,360.99,Agriculture (excluding fallow land and kitchen gardens),Cropland,7,2.65,30462170
22.7791442302298,39.5376874845471,45.05,15.73,261.35,Agriculture (excluding fallow land and kitchen gardens),Cropland,7,2.9,54201920
-1.29419309032697,54.0158761611379,17.0,10.12,644.25,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.35,35843492
17.1361172205762,50.5382136768412,285.65,9.28,633.87,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.1,48263072
24.7233518712252,44.4835752912458,161.19,11.6,526.79,Agriculture (excluding fallow land and kitchen gardens),Grassland,25,2.7,54862490
26.2573606624485,58.9139702078856,83.03,5.85,650.1,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.3,52504086
19.5295205074392,54.1299428386614,90.62,8.15,606.51,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,2.35,49423488
9.11537427813647,51.8169256142901,169.88,9.65,850.43,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.6,42603190
-0.716170336800449,47.4817992557129,63.11,12.4,692.3,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.45,35162766
-0.127822828674461,45.7059567099624,47.04,13.02,802.79,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.35,35342564
12.6741113755809,52.6351296810259,29.62,10.04,533.49,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.5,45023284
2.81288322446407,48.819715814891,123.41,11.5,707.18,Semi-natural and natural areas not in use,Grassland,15,2.8,37942882
-3.85045028181767,41.1115757124869,1049.09,12.02,495.58,Semi-natural and natural areas not in use,Woodland,9,3.3,31602108
-7.9013815613068,43.2945806512464,551.34,11.62,1439.76,Forestry,Woodland,9,3.75,28802416
-3.70819849412225,41.7719224669297,845.56,11.86,415.8,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,2.75,31842178
19.5132154676263,54.058776704794,-2.1,8.55,583.58,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,2.8,49423480
-3.57081181848884,36.8799996420392,1002.24,16.53,375.96,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,2.55,31081642
-8.01830584492958,40.560599868473,297.13,14.97,1051.63,Forestry,Woodland,9,3.4,28042122
21.5318945910448,47.5252300556661,116.23,11.15,526.44,Agriculture (excluding fallow land and kitchen gardens),Bareland,25,3.3,51862780
-4.02244908635019,41.1238265501819,971.54,12.46,447.08,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,2.6,31462112
2.89047768355256,45.156052033319,1154.61,7.4,1302.65,Forestry,Woodland,15,3.8,37622476
-3.31678146787901,37.5588169420036,999.69,14.83,437.6,Semi-natural and natural areas not in use,Shrubland,8,2.85,31421712
20.5565026657859,49.0397024520085,642.72,7.17,764.42,Agriculture (excluding fallow land and kitchen gardens),Shrubland,26,2.95,50902936
0.777295978051694,43.8665042088394,159.15,13.74,637.73,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,2.6,35802352
-1.12826150635326,48.8749927845685,145.1,11.0,1050.07,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.3,35082924
19.245796547279,52.1426845680112,111.33,9.22,519.94,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.85,49523266
-0.854358293918831,41.0489412282516,804.05,13.29,365.2,Agriculture (excluding fallow land and kitchen gardens),Cropland,7,2.9,34082060
19.8906861154618,47.6508210874867,107.48,10.99,517.28,Agriculture (excluding fallow land and kitchen gardens),Cropland,25,3.4,50622776
-1.63917173767633,37.6159556341431,288.78,18.26,221.88,Semi-natural and natural areas not in use,Grassland,7,2.85,32901694
27.5194166401846,56.9432442958282,119.42,6.54,528.68,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.5,53763890
23.3600185866903,38.0112353575056,29.89,16.37,269.45,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,3.05,54961762
24.66131826303,45.7000724148973,573.39,9.31,544.61,Semi-natural and natural areas not in use,Grassland,26,3.25,54562622
-3.15645024374145,42.5956461362588,803.47,11.62,654.96,Agriculture (excluding fallow land and kitchen gardens),Cropland,9,3.1,32442260
15.6773706700375,51.3586197386113,185.14,9.38,597.9,Forestry,Woodland,26,3.0,47163154
6.70015352807868,48.6784081033531,257.77,10.41,801.78,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.85,40782846
-0.401423185211398,45.9153466164847,49.5,12.91,817.25,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.85,35162590
0.341115470224516,43.4813840297363,248.52,13.13,802.51,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.6,35402314
26.2431940926326,41.8106496507201,145.16,13.99,540.91,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,2.8,56642224
-3.128308043091,41.6857609340592,963.08,11.39,546.37,Agriculture (excluding fallow land and kitchen gardens),Cropland,9,2.6,32302160
8.19562930926172,44.8038500275308,277.57,13.86,700.84,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.05,41782412
8.94888365635297,51.4919643666792,340.39,9.07,715.2,Forestry,Woodland,15,3.35,42483154
10.2148860725033,44.9093401992499,36.32,13.94,686.89,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.1,43382422
-2.52423736700184,39.9185159855402,856.52,13.73,401.53,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,2.4,32501958
-5.6189189799807,37.0011830518441,78.92,18.61,533.88,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,2.85,29301690
3.25883079319864,44.854853229623,1101.21,8.19,871.92,Forestry,Woodland,15,3.75,37882440
27.4392603914688,45.4934013702037,21.43,12.22,449.18,Agriculture (excluding fallow land and kitchen gardens),Cropland,25,3.25,56722646
7.11449277754673,53.151777340928,-0.34,9.97,789.53,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.4,41283342
7.59255845758066,53.1622570818881,-0.35,10.1,788.42,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.75,41603342
-0.457490099591165,42.2386080411839,632.99,12.8,604.83,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.0,34582186
15.5568974391573,46.6941439602363,411.16,10.01,1011.98,Forestry,Woodland,26,3.65,47462636
-4.11609640259193,37.4422440306165,617.83,16.18,477.42,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,2.7,30701712
-2.08582979156094,41.0880592071168,1189.45,10.86,463.69,Semi-natural and natural areas not in use,Woodland,15,3.55,33062080
16.8485513727547,53.5688784439864,150.45,8.44,610.05,Agriculture (excluding fallow land and kitchen gardens),Bareland,26,3.3,47743406
12.0247226578948,55.812171440843,8.27,9.31,602.61,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.45,44483636
-0.848333326398028,41.8328994376688,324.65,15.28,339.61,Semi-natural and natural areas not in use,Shrubland,7,2.7,34202146
22.1696429466763,40.1646009467357,1472.99,9.91,520.31,Forestry,Woodland,26,3.8,53581980
25.245921945191,55.5255598390897,146.29,7.03,606.07,Fallow land,Grassland,26,3.05,52763704
18.3763925019605,40.2176771969358,37.59,17.65,661.34,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,2.8,50361942
12.8221396793817,47.431073217894,720.47,7.06,1374.42,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.35,45342706
22.6135139011118,55.2888658673295,47.03,7.86,620.05,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.9,51183646
14.0607677787052,41.3605115867468,174.11,15.6,920.67,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,2.6,46622038
16.5526574722172,52.4309106277619,106.41,9.32,528.5,Forestry,Woodland,26,3.05,47663278
-2.87431439637703,51.8912674109255,222.13,10.4,855.17,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.5,34403276
15.5778408631313,51.9580936945805,152.05,9.91,560.45,Forestry,Woodland,15,2.1,47043220
-4.50953216577557,41.7494792834479,779.64,12.27,398.92,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,2.9,31182188
9.7289608563018,51.064920960153,379.06,9.1,724.87,Forestry,Woodland,15,3.65,43023106
-3.33650269265437,42.407431077692,1064.09,11.03,625.15,Agriculture (excluding fallow land and kitchen gardens),Grassland,9,3.85,32262242
0.860330681425682,49.1467732146989,141.61,10.96,708.14,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.1,36562934
-1.08605885704357,40.3302989872374,951.86,11.94,383.35,Fallow land,Bareland,7,2.25,33781984
-3.10810052442256,36.9460514412416,736.74,15.44,387.08,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,2.3,31501642
-4.00657417420559,39.6604046706165,786.85,15.15,404.08,Agriculture (excluding fallow land and kitchen gardens),Cropland,7,3.4,31201952
16.5678877843182,38.8481732711163,68.34,17.83,803.95,Semi-natural and natural areas not in use,Shrubland,8,3.25,48941776
9.11270303994584,53.4166447841748,6.42,9.7,792.04,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.65,42623368
16.0841189468014,49.1921247748943,448.41,8.91,524.85,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.65,47642916
-4.89526289328173,42.0222279545718,755.99,12.12,389.32,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,2.75,30922224
-4.42950447259795,40.5883593988215,1238.78,12.06,505.18,Agriculture (excluding fallow land and kitchen gardens),Grassland,9,3.5,31022060
7.74870784218067,45.2460308176305,225.87,13.49,726.74,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.2,41442462
28.2889590575169,43.6309643482065,138.25,12.37,429.36,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,2.9,57842460
2.45909180428777,49.6995301866547,72.92,10.69,643.94,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.9,37782982
-3.01243864526007,41.3720712643535,1229.0,10.72,578.12,Semi-natural and natural areas not in use,Shrubland,15,3.85,32342124
-0.290115823262111,41.4006602360482,331.96,15.0,292.63,Agriculture (excluding fallow land and kitchen gardens),Cropland,7,2.95,34602092
7.92669385867277,45.2496865381985,217.45,13.61,753.34,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.0,41582462
24.3778409661759,41.9151886821076,1271.14,7.72,706.44,Forestry,Woodland,26,3.2,55102204
8.0376577173267,53.2422222689905,15.63,10.11,819.99,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.55,41903350
-1.19536130071703,41.7398487272797,276.31,16.02,308.94,Fallow land,Bareland,7,2.9,33902140
-4.06747711623155,42.4720175882995,830.88,11.39,488.53,Agriculture (excluding fallow land and kitchen gardens),Cropland,9,2.45,31682260
-0.242450147604923,47.5275654002079,40.94,12.26,673.85,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.65,35522766
-4.50006301079731,42.3187116400243,802.46,11.43,432.46,Agriculture (excluding fallow land and kitchen gardens),Cropland,9,2.35,31302250
1.73430426888211,46.5558094501399,239.98,11.65,794.62,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.85,36882640
1.73155673817512,47.2432214453817,119.86,11.79,677.18,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.25,36962716
14.2112296670712,47.2239681823661,1203.24,5.53,982.68,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.9,46402688
19.4315471096692,48.6516159636818,770.36,5.86,1100.19,Forestry,Woodland,26,3.45,50142882
-0.44727381785996,42.0395108426406,378.89,14.93,417.15,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,2.5,34562164
24.6097057566054,55.1254543416881,85.3,7.44,568.52,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.5,52463652
0.782000706095814,49.122228651139,144.61,11.03,711.03,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.25,36502932
-8.31498534078445,37.6566787272406,187.34,16.64,538.08,Forestry,Woodland,8,3.3,27101814
2.77007086164245,49.4851296756417,78.31,11.18,622.29,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.25,37982956
-1.45889539500207,40.8163543043132,1030.45,11.45,387.86,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.1,33542042
-2.44772401482128,37.549333616158,1098.28,14.35,283.68,Agriculture (excluding fallow land and kitchen gardens),Cropland,7,2.55,32181698
-4.27540198835266,37.6570128979355,569.46,17.66,469.13,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,2.4,30601738
-3.44762316233428,41.8075521020289,945.44,11.31,524.66,Fallow land,Bareland,9,2.65,32062178
2.94350373752578,45.3405024109608,1285.41,6.65,1434.08,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.75,37682496
3.16778275005766,48.0295684030145,158.7,11.35,730.66,Agriculture (excluding fallow land and kitchen gardens),Bareland,15,2.8,38122792
-5.02318667211039,40.9574833786675,859.74,12.47,347.44,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,2.7,30602110
9.33897878182232,48.3655122197911,747.0,7.86,901.48,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.35,42722806
26.0493377332213,59.2336841820162,113.64,5.76,641.97,Forestry,Woodland,26,3.8,52304118
3.58122503616435,47.0976213489733,246.99,11.27,905.94,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.2,38342686
27.0681954701726,46.4745455029533,219.25,10.05,557.76,Agriculture (excluding fallow land and kitchen gardens),Grassland,25,3.2,56202746
5.03841872809497,45.9293144332869,293.58,12.01,881.19,Fallow land,Grassland,15,3.05,39362548
0.42842307524507,42.7994203973174,1391.23,5.39,1135.72,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.85,35382238
-0.266022224734466,45.2024050756544,99.14,12.9,884.64,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.0,35162510
14.3805301549743,49.5237826462057,575.51,8.57,589.41,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.2,46382944
6.09428664134396,47.3795746122961,263.96,11.08,1077.22,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.85,40262704
4.63683259787061,44.2299550326087,64.52,14.41,756.01,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,3.5,38922362
1.73906372522936,42.9148008409629,682.19,11.53,869.24,Semi-natural and natural areas not in use,Woodland,15,2.8,36462238
0.174653217352144,45.7526962699379,100.71,12.94,819.83,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.85,35582566
-3.48814314326379,42.4236818744922,968.03,10.91,608.71,Semi-natural and natural areas not in use,Grassland,9,2.8,32142246
-4.99773510674289,43.3998047937659,349.68,13.13,1075.13,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.65,31122376
20.1292876925747,50.4388526339067,269.36,8.58,625.65,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.85,50383086
4.44568017699576,48.1556961720872,255.45,11.24,779.69,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.05,39082798
3.04942187891163,49.6651963593717,63.71,10.96,665.59,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.85,38202974
22.5684842244327,42.2693561528614,1055.72,7.74,594.88,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.7,53562216
-0.688407263928476,49.2629806211666,61.77,11.48,772.78,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.1,35462962
5.22476307476801,44.981152846025,1044.14,9.35,1173.07,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,2.75,39442442
-4.90229020146593,40.9575916070869,882.83,12.51,343.99,Fallow land,Bareland,7,2.6,30702108
22.6182696884928,51.3002306326498,204.54,8.59,574.02,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.8,51963208
21.7824962257677,40.1208991453945,600.62,12.71,487.41,Agriculture (excluding fallow land and kitchen gardens),Shrubland,14,3.6,53261970
27.795129814144,47.1835954904492,37.34,10.98,493.69,Agriculture (excluding fallow land and kitchen gardens),Cropland,25,3.4,56562836
19.5163001137379,50.7813044403419,241.9,8.55,648.62,Semi-natural and natural areas not in use,Grassland,26,2.6,49903118
-5.68036452976021,36.7697293750186,136.46,18.08,655.12,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,2.4,29201666
5.05592542329883,46.0203670084279,277.08,11.9,895.24,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.8,39382558
16.0616263366035,47.2084813059733,363.48,10.9,694.88,Forestry,Woodland,26,3.65,47802696
25.3876739610677,57.839595330233,59.95,6.62,633.39,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.8,52283958
17.038853049489,51.7714722455124,119.97,9.5,537.55,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.8,48063208
22.3650345227937,47.961122308955,112.17,10.54,570.31,Agriculture (excluding fallow land and kitchen gardens),Cropland,25,3.1,52402838
-0.116885206994971,45.9247833354218,113.78,12.52,871.75,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.35,35382588
24.1855596847934,42.3455424072613,425.81,11.92,499.56,Agriculture (excluding fallow land and kitchen gardens),Grassland,14,2.65,54862248
25.37606112254,43.3063877593626,152.31,12.3,494.93,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,2.95,55622372
-6.74334798236657,37.5810702157942,253.48,17.87,575.65,Agriculture (excluding fallow land and kitchen gardens),Shrubland,8,3.8,28441774
-0.303344770810497,41.9088797269689,327.85,15.14,378.4,Agriculture (excluding fallow land and kitchen gardens),Cropland,7,2.6,34662148
21.6026157404135,40.8177325293065,721.21,10.67,523.68,Fallow land,Grassland,14,2.35,53002044
-3.30734308658292,48.4334756436649,233.3,10.67,1053.17,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.8,33422902
-8.25594509907075,42.7324597449486,397.97,13.66,1401.08,Agriculture (excluding fallow land and kitchen gardens),Cropland,9,3.65,28382362
6.21591818706834,48.9691457724272,224.73,10.75,682.62,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.45,40442880
-2.93030747398942,37.4476440871585,1124.88,14.6,330.36,Semi-natural and natural areas not in use,Woodland,8,3.75,31741694
-1.43205188616932,42.988289110068,1056.73,10.56,1293.86,Forestry,Woodland,15,3.6,33902280
-4.38972454141515,39.7874429171612,519.82,15.98,418.71,Agriculture (excluding fallow land and kitchen gardens),Cropland,7,2.5,30901972
-3.68790741390158,36.8996417396765,1049.25,15.59,418.84,Forestry,Woodland,8,3.4,30981646
-4.58262103155234,39.9052958442253,419.06,16.32,431.43,Agriculture (excluding fallow land and kitchen gardens),Cropland,7,2.6,30761988
-0.315359012101356,40.5421638606377,1264.43,11.73,465.77,Semi-natural and natural areas not in use,Grassland,15,3.75,34461998
-5.41806580752669,40.9879318569005,799.68,12.5,354.14,Agriculture (excluding fallow land and kitchen gardens),Cropland,7,2.5,30282120
-3.48313366548815,41.7478782106967,890.18,11.86,483.62,Agriculture (excluding fallow land and kitchen gardens),Cropland,9,2.45,32022172
1.86959463458173,45.8422346346388,703.68,10.09,1207.65,Forestry,Woodland,15,3.65,36902560
12.3821523347274,52.1557927333461,136.46,9.77,588.02,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.5,44843230
-6.77040899838615,42.4587006485534,735.51,12.49,817.1,Forestry,Woodland,9,3.9,29502304
-3.65972525135255,42.4187105908257,885.46,10.98,563.37,Agriculture (excluding fallow land and kitchen gardens),Cropland,9,3.05,32002248
15.0929463187393,51.7999268295679,78.32,9.83,587.88,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.65,46723200
-6.37682582161321,43.2776290165687,374.07,11.53,1095.53,Agriculture (excluding fallow land and kitchen gardens),Grassland,9,3.8,30002386
23.5706361563345,42.0285649012828,1258.86,4.66,711.79,Forestry,Woodland,26,3.5,54422204
13.5131290622299,47.8433623198949,584.67,9.12,1465.44,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.25,45842754
0.590918754018914,43.0144459661959,471.21,11.56,895.3,Semi-natural and natural areas not in use,Woodland,15,4.0,35542260
-1.91222646417213,40.4338067947648,1448.48,9.66,593.05,Semi-natural and natural areas not in use,Shrubland,9,3.65,33102006
3.07301237604169,44.7160624694793,1202.08,7.63,1139.59,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.8,37722426
-0.937309456952429,40.2923578112617,1210.4,11.39,417.3,Forestry,Woodland,15,2.35,33901978
2.00607442507357,42.2107005809958,1062.21,9.81,809.1,Semi-natural and natural areas not in use,Grassland,15,3.6,36602158
23.8928858682451,37.9161181492541,91.11,16.83,290.62,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,2.95,55441760
27.2475961362005,46.6110065190693,294.91,9.79,540.67,Forestry,Woodland,26,3.75,56302764
26.3060788005925,43.472815033206,175.42,12.07,555.26,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,2.95,56322406
19.8236422384365,51.5524639635412,201.11,8.87,564.74,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.9,50003206
19.1961105012995,49.8843147344121,277.34,8.77,970.58,Forestry,Woodland,26,3.25,49803016
8.67936351832499,45.6943991819565,255.27,13.16,970.08,Agriculture (excluding fallow land and kitchen gardens),Grassland,14,3.75,42182510
15.1681719641318,47.2727790807701,1272.8,6.96,969.61,Forestry,Woodland,26,3.65,47122698
23.1690283944547,41.4244494108809,103.84,13.72,482.17,Agriculture (excluding fallow land and kitchen gardens),Grassland,14,3.1,54202132
-3.48213365139231,43.0458763655587,681.6,11.02,1086.88,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.65,32262314
14.4045366612898,46.0620968782873,329.97,11.62,1424.55,Forestry,Woodland,15,3.3,46622560
21.7124606969021,38.1740598812788,124.46,15.2,557.32,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,2.55,53501756
1.40334565439879,46.3305702310417,311.27,11.49,929.75,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.65,36602618
