X,Y,POINT_ID,HEIGHT_M,TEMP_C_MEAN,RAIN_MM,LAND_USE,LAND_COVER,CLIMATE_CLASS,SHI_OBSERVED
26.8645613746991,46.1763309217184,56122710,244.14,9.38,545.29,Forestry,Woodland,25,3.4
27.0681954701726,46.4745455029533,56202746,219.25,10.05,557.76,Agriculture (excluding fallow land and kitchen gardens),Grassland,25,3.2
27.0994040685257,46.4878932111893,56222748,190.6,10.05,557.76,Agriculture (excluding fallow land and kitchen gardens),Grassland,25,3.7
27.3852949921341,46.4596302442548,56442750,256.9,9.86,529.68,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,2.8
27.2475961362005,46.6110065190693,56302764,294.91,9.79,540.67,Forestry,Woodland,26,3.75
27.3331483970897,46.9467014384573,56282802,174.17,10.15,510.49,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.35
26.4545997807463,47.1593769014325,55582810,401.41,9.09,517.02,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,2.65
26.056859652667,47.5316562594684,55202844,474.26,8.53,531.52,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.5
26.6317539336207,47.5361158305745,55622854,362.81,9.29,551.02,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.1
26.1593321027594,47.6814626177553,55242862,437.79,8.97,531.89,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.4
26.1219863116411,45.1363172160976,55802584,366.7,10.19,533.32,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.35
26.7496094568216,45.477891862078,56202632,433.35,9.81,522.42,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.6
24.07015098141,44.9403712794395,54262530,298.27,11.03,614.92,Agriculture (excluding fallow land and kitchen gardens),Cropland,25,2.65
24.2421743491275,43.6001456503238,54662386,126.01,12.32,516.74,Agriculture (excluding fallow land and kitchen gardens),Cropland,25,3.1
24.3020307871509,43.5368594531053,54722380,126.24,12.34,527.75,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.2
24.5344789096567,43.5587814797786,54902386,95.86,12.69,522.21,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.2
24.6381045654695,43.4706717679311,55002378,230.12,12.36,553.22,Agriculture (excluding fallow land and kitchen gardens),Cropland,25,2.85
24.892071113036,43.6718297234491,55162404,187.16,12.31,528.69,Agriculture (excluding fallow land and kitchen gardens),Cropland,25,2.95
24.8567196259179,43.4388905651843,55182378,158.36,12.5,533.11,Agriculture (excluding fallow land and kitchen gardens),Cropland,25,2.95
24.9919115176538,43.4739543636651,55282384,42.25,12.83,512.9,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.15
27.6449169341208,43.4504042175428,57382428,310.79,11.87,488.49,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,2.95
27.843374123983,43.433947713951,57542430,308.74,11.78,467.66,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,2.95
28.1103302580566,43.5524110057184,57722448,225.47,12.18,435.09,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,2.9
25.4961523637779,43.4714686402344,55682392,104.12,12.44,488.96,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.0
25.7143830145697,43.4378537939076,55862392,129.65,12.02,489.56,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,2.9
25.8261688383513,43.6590314390342,55902418,137.39,12.07,519.6,Agriculture (excluding fallow land and kitchen gardens),Cropland,25,2.95
26.0459849286226,43.8081328113327,56042438,148.52,12.29,546.5,Agriculture (excluding fallow land and kitchen gardens),Grassland,25,2.7
26.0543448267791,43.5681206745611,56102412,257.18,11.86,535.42,Agriculture (excluding fallow land and kitchen gardens),Cropland,25,2.6
26.3179664398409,43.69136837125,56282430,252.84,12.08,557.57,Agriculture (excluding fallow land and kitchen gardens),Cropland,25,2.95
28.1583385352433,44.650773434476,57482568,86.42,12.3,433.56,Agriculture (excluding fallow land and kitchen gardens),Cropland,25,3.3
26.3930635099618,43.8630118723277,56302450,143.46,12.3,540.23,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,2.95
26.7600303048125,43.8951403279796,56582460,137.91,12.24,529.38,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,2.95
26.8975976296046,43.9275655495899,56682466,141.85,12.37,517.27,Agriculture (excluding fallow land and kitchen gardens),Cropland,25,2.95
26.9601358077698,43.8803675331074,56742462,183.25,12.2,516.87,Semi-natural and natural areas not in use,Grassland,25,3.3
27.3655074509433,44.0328736112384,57022486,93.78,12.58,513.99,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.0
27.2685540094625,43.7179637284763,57022450,240.74,11.98,510.72,Agriculture (excluding fallow land and kitchen gardens),Cropland,25,2.8
27.6666377157487,43.5203269946184,57382436,294.94,11.99,485.29,Forestry,Woodland,14,3.4
27.7862046954979,43.7390022170223,57422462,213.37,11.93,477.9,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.4
27.7741998346145,43.5383308491254,57462440,283.48,11.89,477.76,Forestry,Woodland,14,3.7
28.1921024072233,44.2019948955678,57622520,68.12,12.62,431.11,Agriculture (excluding fallow land and kitchen gardens),Grassland,14,3.6
28.4148759299668,44.3281245579319,57762538,63.83,12.43,433.02,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.25
28.2575323855598,43.6920128723999,57802466,134.95,12.37,429.36,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.0
28.328592422242,43.7530013850541,57842474,102.39,12.58,420.83,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.3
28.2889590575169,43.6309643482065,57842460,138.25,12.37,429.36,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,2.9
28.5300409848323,43.9748751766089,57942502,42.28,12.8,412.75,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.6
28.6885701057294,44.3707227713993,57962548,28.38,12.82,426.98,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.25
25.37606112254,43.3063877593626,55622372,152.31,12.3,494.93,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,2.95
24.1054342073252,43.4545900577453,54582368,151.56,12.49,521.14,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,2.9
23.9680716647889,43.5101446401846,54462372,164.83,12.29,526.49,Agriculture (excluding fallow land and kitchen gardens),Cropland,25,3.35
23.5224058637517,43.7530535447939,54062392,153.11,12.71,516.1,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.4
23.6000282243108,43.7610074868286,54122394,144.35,12.8,512.46,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.35
21.4353766102799,49.0072377949387,51542942,509.02,8.83,712.57,Forestry,Woodland,26,2.45
22.308785743459,48.9501568528577,52182946,320.82,8.47,886.42,Forestry,Woodland,26,2.3
23.9145693624918,47.846905175454,53562846,352.36,9.53,713.74,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.45
24.3366522575567,47.7005857770325,53902836,531.98,7.64,619.09,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.3
13.2440088208123,47.8156297003531,45642750,676.87,9.03,1573.52,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.85
13.5131290622299,47.8433623198949,45842754,584.67,9.12,1465.44,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.25
9.88053776503696,47.5395496257101,43122714,573.31,8.9,1738.45,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.85
9.98673564002295,47.5036123830346,43202710,1113.4,8.5,1838.21,Forestry,Woodland,26,3.75
10.4383291942134,47.5747367110683,43542718,1022.12,6.11,1772.31,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.75
8.30703315540578,46.1216060812002,41902558,268.42,9.34,1084.68,Semi-natural and natural areas not in use,Woodland,14,3.8
7.26862173080901,44.6574582416834,41042398,1066.4,8.3,703.71,Semi-natural and natural areas not in use,Woodland,15,3.0
7.32235469865687,44.5866852582185,41082390,854.77,9.66,716.21,Forestry,Woodland,15,3.5
10.1681415866434,46.1709295040995,43342562,1502.38,6.59,1119.49,Semi-natural and natural areas not in use,Woodland,26,3.75
11.2786468822141,46.0913404263896,44202554,839.15,10.56,1050.55,Forestry,Woodland,15,3.15
11.331187627127,46.1267320228081,44242558,1366.68,7.34,1167.31,Forestry,Woodland,26,3.2
11.1346821723755,46.6153735139374,44082612,463.61,11.02,743.75,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.55
11.5269018739794,46.6465450235238,44382616,1515.85,7.41,916.89,Forestry,Woodland,26,3.3
11.6601839563963,46.7346329221277,44482626,753.42,8.36,845.53,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.2
12.0818633525066,46.8173777592244,44802636,1087.94,3.49,1138.15,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.55
13.2731008939638,46.5895526238654,45722614,1133.79,6.12,1505.3,Forestry,Woodland,26,3.5
15.4491691673792,46.4108847120886,47402604,672.79,7.83,1189.23,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.9
15.2694105843592,46.4379302016301,47262606,1275.6,7.37,1236.27,Forestry,Woodland,26,3.25
15.4323798599661,46.5019829331719,47382614,1201.42,9.41,1134.27,Forestry,Woodland,26,2.5
14.5932897326181,46.7576344849698,46722638,1163.48,8.54,940.93,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.85
14.5964146906218,46.7935714807595,46722642,1169.17,8.54,940.93,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.5
14.7677958906152,46.948450866082,46842660,1050.12,7.3,912.01,Forestry,Woodland,26,3.75
14.4654829649414,47.1056209614783,46602676,1094.04,6.53,914.79,Forestry,Woodland,26,3.85
14.5490332173462,47.1562374637414,46662682,1143.24,5.7,994.38,Forestry,Woodland,26,3.75
15.1681719641318,47.2727790807701,47122698,1272.8,6.96,969.61,Forestry,Woodland,26,3.65
15.8288111393649,47.2573461123669,47622700,683.09,10.4,760.23,Forestry,Woodland,26,3.9
15.7069509052241,47.3540514767683,47522710,609.2,8.43,901.72,Forestry,Woodland,26,3.65
15.8469764390641,47.4187930965071,47622718,969.6,8.24,932.96,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.45
14.4481184628634,47.5209927514106,46562722,1105.22,7.33,1121.47,Forestry,Woodland,26,3.65
14.3951174176241,47.523142185777,46522722,691.42,7.29,1070.59,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.9
15.1932971683814,47.5241011777991,47122726,670.31,6.75,1190.72,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.9
16.0995013396265,47.5312719751165,47802732,681.22,8.89,938.66,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.9
15.7347603332264,47.6052077517704,47522738,754.3,7.01,980.12,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.45
13.7829512375229,47.1496280307465,46082678,1132.49,6.28,859.84,Forestry,Woodland,26,3.75
14.0752414560679,47.1750838959249,46302682,1363.75,6.61,886.52,Forestry,Woodland,26,3.75
14.1385786663499,46.974385270425,46362660,1182.16,6.3,987.11,Forestry,Woodland,26,3.55
14.1914987446931,46.6478012218035,46422624,533.46,9.9,1033.31,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.4
14.2304747840909,46.8085578258814,46442642,1033.7,7.78,938.83,Forestry,Woodland,26,3.6
15.1469682163368,45.4330628034812,47242494,215.19,10.69,1448.21,Forestry,Woodland,15,2.9
14.8539222604748,45.5913648612714,47002510,666.64,9.26,1532.25,Forestry,Woodland,26,2.95
14.6889083619311,45.7612375628547,46862528,529.78,8.23,1502.93,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,2.9
15.2287240715619,45.7540321428796,47282530,337.54,9.86,1213.67,Forestry,Woodland,15,3.15
14.8474935104587,45.8082486268071,46982534,418.58,10.57,1280.15,Semi-natural and natural areas not in use,Shrubland,15,3.4
14.667896736024,45.816302655156,46842534,643.28,9.59,1384.72,Forestry,Woodland,26,3.55
14.5455977720405,45.8937873750941,46742542,652.01,8.92,1465.95,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.1
15.1655016797647,45.9015462519875,47222546,458.02,11.1,1130.62,Forestry,Woodland,15,2.55
15.2752518223188,45.9683601038639,47302554,503.94,11.16,1091.15,Forestry,Woodland,15,2.8
15.172359505472,45.9734151629537,47222554,253.73,11.1,1130.62,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.5
13.8269567560996,45.9401303614206,46182544,1268.89,8.06,2254.17,Forestry,Woodland,26,3.4
13.9595451744046,45.9893851870136,46282550,723.75,8.71,2216.03,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.7
13.980010317712,45.9164750734509,46302542,1010.31,8.71,2216.03,Forestry,Woodland,26,3.5
25.7201430536216,45.6380454788688,55382632,627.34,7.8,561.38,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.25
25.5041252293587,45.8902030589664,55162656,580.05,8.14,527.99,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.05
26.1090529012221,46.0559593673493,55582684,601.12,7.59,559.91,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.1
25.7175571492818,46.6101463711816,55162738,989.94,5.11,578.44,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.85
25.8965035130097,47.628798872679,55062852,504.73,7.82,550.59,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.0
25.5099597956537,47.7033590947875,54762854,760.45,6.07,619.45,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.1
16.6733757745847,49.0683094514646,48082906,184.36,10.26,502.47,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.35
16.7156881664142,48.9755238168536,48122896,286.11,10.13,520.02,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.1
19.4132387126744,49.7034844611733,49982998,548.12,7.78,1044.3,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.8
19.3646253379299,49.4540516045379,49982970,861.01,6.08,1197.2,Forestry,Woodland,26,2.8
19.433316799549,49.520729504679,50022978,727.3,5.96,1304.8,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.15
19.4958306030452,49.6965544544287,50042998,721.48,6.5,1265.75,Forestry,Woodland,26,3.6
20.2069182326377,49.6161918057463,50562996,673.82,6.7,959.56,Semi-natural and natural areas not in use,Shrubland,26,3.6
20.4376658277077,49.7763490966566,50703016,443.3,8.51,845.8,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.8
20.4028688255093,49.6163598112467,50702998,787.06,8.29,866.2,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.4
19.2654986738146,49.2269242284784,49942944,580.44,6.4,1101.16,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.3
19.3780053938717,49.2356483182484,50022946,588.12,7.03,992.96,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.2
19.3404463468837,49.0396156083899,50022924,611.7,7.21,957.83,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.15
20.8359174161215,49.1761688648288,51082954,563.03,7.68,759.12,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.85
20.839371002341,49.066941176633,51102942,721.6,6.8,821.86,Semi-natural and natural areas not in use,Shrubland,26,3.75
21.0140654334762,49.1042455311236,51222948,680.57,7.83,763.69,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,2.65
21.044210242649,48.9923284487747,51262936,475.92,8.03,736.99,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.15
21.0914150205263,49.0784088602545,51282946,344.26,8.37,720.72,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.6
21.1917151299154,49.0320447998419,51362942,303.72,8.93,687.16,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.65
21.270461742648,49.133059686059,51402954,496.63,8.12,757.86,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.2
21.6085895225463,49.1528206116293,51642960,226.65,9.1,719.97,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,2.9
21.748496253891,49.1563188765241,51742962,295.82,8.58,783.05,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,2.8
21.7812776665174,49.0619637213565,51782952,205.93,9.33,711.36,Forestry,Woodland,26,1.8
21.939333178508,49.0269088871122,51902950,252.12,9.1,775.13,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.05
21.9533603411054,48.9708476927143,51922944,162.24,9.54,715.87,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.15
17.9223663217349,49.4746065211225,48942960,390.68,8.5,748.66,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.05
18.4163094316327,49.4386886847002,49302960,743.95,7.17,1135.08,Forestry,Woodland,26,3.2
18.2516926247445,49.6136158791718,49162978,492.33,8.82,801.77,Forestry,Woodland,26,3.5
17.8188937928766,48.8312867462804,48942888,425.09,9.19,703.66,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.2
17.444589420308,48.8931002275791,48662892,222.66,9.05,616.23,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.55
17.850149408205,49.0278875692975,48942910,483.56,8.6,751.97,Forestry,Woodland,26,3.15
17.3380859303736,49.0988531502012,48562914,354.3,9.86,539.62,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.65
18.3820968463893,49.0795837106555,49322920,340.64,8.76,803.23,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,2.55
17.6791797249675,49.1662657298012,48802924,415.21,9.06,669.53,Forestry,Woodland,26,3.75
18.5672600744148,49.1921360458811,49442934,407.78,8.11,925.47,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.25
18.1061608424703,49.2445813410238,49102936,745.48,7.35,956.87,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.1
21.0591511977675,49.7896409488982,51143024,319.28,8.38,802.07,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,2.5
21.1443231514783,49.6723084584996,51223012,333.38,8.35,789.52,Semi-natural and natural areas not in use,Woodland,26,3.85
21.1945691799174,49.2859881490048,51322970,499.25,6.85,843.56,Forestry,Woodland,26,2.5
21.4375408878308,49.6065105537214,51443008,324.06,8.81,751.6,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,2.95
21.7946053876909,49.4604692455481,51722996,484.41,7.42,872.92,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.25
21.833841622697,49.6199354460958,51723014,314.17,9.03,751.92,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.45
21.9795586628882,49.6408355280301,51823018,285.26,8.86,767.93,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.45
22.1618048161933,49.6939852380488,51943026,316.87,8.45,807.35,Semi-natural and natural areas not in use,Woodland,26,2.95
22.6757169092285,49.4004043719658,52363000,538.19,7.76,947.74,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,2.7
25.237075709376,45.4164042856938,55062600,1093.77,5.65,654.63,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.55
22.5574459368667,45.5348994691428,52982574,464.5,8.76,695.58,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.45
23.1610404284342,46.4092437913965,53282678,1035.59,5.27,758.06,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.5
23.3624453120776,46.7854130010632,53362722,489.49,9.06,595.25,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.95
25.2160449437772,45.7125352599544,54982632,570.2,8.07,540.35,Forestry,Woodland,26,2.8
23.3205818129237,46.0974790794437,53462646,347.43,8.7,602.78,Forestry,Woodland,26,2.65
23.5443946880412,46.5617669045036,53542700,538.72,8.77,574.47,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.15
24.66131826303,45.7000724148973,54562622,573.39,9.31,544.61,Semi-natural and natural areas not in use,Grassland,26,3.25
19.771243114521,48.567771096214,50402876,833.54,7.67,738.16,Forestry,Woodland,26,3.25
20.1134607003173,48.5006990859368,50662872,297.89,9.11,589.51,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.2
20.2171782791626,48.4730067878923,50742870,303.33,9.7,562.72,Forestry,Woodland,26,2.7
20.2580459234148,49.0676073252972,50682936,688.76,7.01,721.28,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.05
20.4670506405928,49.1388415652929,50822946,690.75,7.42,736.88,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,2.7
20.4328371996926,48.9788161222969,50822928,577.9,7.62,701.7,Semi-natural and natural areas not in use,Woodland,26,2.6
20.5565026657859,49.0397024520085,50902936,642.72,7.17,764.42,Agriculture (excluding fallow land and kitchen gardens),Shrubland,26,2.95
19.455977856837,49.0660894927314,50102928,604.2,7.13,961.38,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.2
19.3877597357102,48.7096695331347,50102888,692.29,7.78,816.25,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.5
19.5311537042627,49.1683576802698,50142940,726.14,6.98,989.49,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,2.95
19.4315471096692,48.6516159636818,50142882,770.36,5.86,1100.19,Forestry,Woodland,26,3.45
19.5295293547486,48.7337910708589,50202892,832.65,7.07,909.47,Forestry,Woodland,26,3.25
15.3587023351623,47.0650825669219,47282676,520.56,10.65,832.58,Forestry,Woodland,26,3.35
15.4016402554105,47.2253273649806,47302694,743.07,8.54,895.7,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.95
15.5126565405367,47.2738695211235,47382700,639.45,9.03,868.67,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.65
15.5409218856323,47.2904731564481,47402702,787.72,9.03,868.67,Forestry,Woodland,26,3.55
17.0247078476725,48.2522141714002,48422818,160.88,10.61,563.89,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.85
18.2172479282144,48.4228087959583,49282846,291.73,9.25,659.5,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.0
18.3067646311359,48.4703646849321,49342852,384.56,9.57,633.8,Forestry,Woodland,26,3.1
17.9855309215354,48.6748255569719,49082872,592.47,9.05,696.29,Forestry,Woodland,26,3.35
18.22232593647,48.7840886776233,49242886,310.78,9.8,643.37,Forestry,Woodland,26,2.5
15.3973338057506,47.9470837337972,47242774,721.28,8.23,1154.21,Forestry,Woodland,26,3.75
15.6168382347887,47.9901825993409,47402780,715.27,8.34,1066.21,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.4
14.3544235874992,46.0821965070154,46582562,675.58,10.95,1552.94,Forestry,Woodland,26,3.4
14.4045366612898,46.0620968782873,46622560,329.97,11.62,1424.55,Forestry,Woodland,15,3.3
14.6685138656997,46.1230242400912,46822568,442.95,10.55,1299.4,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.4
14.7343455146561,46.2825028852642,46862586,766.64,8.41,1572.64,Forestry,Woodland,26,3.15
14.7311752767771,46.24655976897,46862582,776.88,8.41,1572.64,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.8
14.8265474945241,46.1520745110462,46942572,647.48,9.68,1305.07,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.7
15.0290831215763,46.3773067121839,47082598,469.56,9.88,1216.63,Forestry,Woodland,26,3.25
15.1085577228289,46.3915875045991,47142600,470.06,9.4,1217.34,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.4
15.0812702206814,46.1041455296084,47142568,753.77,9.73,1235.35,Forestry,Woodland,26,3.35
15.4363788137454,46.2851844252354,47402590,341.56,10.75,1113.68,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.9
14.7161330987645,47.8342448025761,46742758,543.99,8.49,1436.23,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.35
15.6631017479842,47.6811184103804,47462746,1099.48,6.81,1006.29,Forestry,Woodland,26,3.55
16.0474571540393,47.7687946926287,47742758,444.27,10.46,766.7,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.85
16.1602964811894,47.8166423321964,47822764,289.68,10.42,689.83,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.85
14.8753670869863,47.538783707628,46882726,797.9,6.81,1314.22,Forestry,Woodland,26,3.75
10.7790550973307,47.2667936174753,43802684,781.01,7.17,1026.52,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.85
10.8606537424676,47.410206321703,43862700,1048.68,5.19,1388.82,Forestry,Woodland,26,3.9
11.1775763762606,47.371233629405,44102696,1306.15,5.54,1257.77,Forestry,Woodland,26,3.65
12.2746978454218,47.6419600095547,44922728,677.57,7.48,1716.72,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.8
12.7427078318184,47.4331020184796,45282706,860.25,6.26,1367.91,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.85
13.0318270097523,47.3894108205911,45502702,1262.95,6.5,1246.78,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,2.8
13.8410491526219,47.5801026073714,46102726,885.14,6.57,1180.81,Forestry,Woodland,26,3.95
10.1984135354027,47.3594186744041,43362694,1172.72,5.35,1991.98,Forestry,Woodland,26,3.5
6.45613504708375,45.949939594376,40462544,1423.18,6.09,1753.62,Forestry,Woodland,26,3.8
6.59162711807857,45.8461755891726,40562532,1070.67,6.25,1577.28,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.8
5.49143590644136,44.5054535273034,39622388,1030.21,9.04,1019.52,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.8
5.59713108465813,44.7627687179863,39722416,1432.43,7.41,1168.88,Semi-natural and natural areas not in use,Woodland,26,3.6
5.6627728277135,44.5669079787761,39762394,1231.43,8.34,1053.39,Forestry,Woodland,26,3.9
5.94129953038561,45.5887856940643,40042506,375.89,10.81,1235.02,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.05
6.05811116037582,44.6728794830593,40082404,1151.55,7.71,987.13,Forestry,Woodland,26,3.55
6.08826041780136,44.6018093941127,40102396,1252.34,7.71,987.13,Forestry,Woodland,26,3.15
6.10716355918271,44.6927720884261,40122406,1312.37,7.82,955.21,Forestry,Woodland,26,3.15
6.16003956672109,45.7592975698255,40222524,1424.51,7.78,1511.29,Forestry,Woodland,26,3.85
6.18442652864138,45.7782148387737,40242526,1013.76,7.78,1511.29,Forestry,Woodland,26,3.1
6.5913804636996,43.7710103325854,40462302,1017.25,10.54,933.77,Forestry,Woodland,9,3.95
6.69146057735557,43.7562174490279,40542300,1290.75,10.04,1001.77,Agriculture (excluding fallow land and kitchen gardens),Shrubland,9,3.75
6.91620839480211,43.727083044522,40722296,1095.49,11.61,1104.19,Forestry,Woodland,9,3.75
7.0371773016132,43.7848018882548,40822302,1020.51,12.36,1035.06,Forestry,Woodland,9,3.6
7.09881548239148,44.0392900200767,40882330,1138.38,9.44,881.94,Forestry,Woodland,9,3.45
9.11174101423026,45.915134792014,42522534,1059.58,11.15,1291.03,Semi-natural and natural areas not in use,Woodland,15,3.65
9.36940362310079,45.8989564821952,42722532,1003.85,12.65,1072.73,Semi-natural and natural areas not in use,Woodland,26,3.65
9.57516699595541,45.9179947786345,42882534,1366.74,7.27,1219.75,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.6
9.70409907022651,45.882396813218,42982530,1215.67,9.08,1127.28,Forestry,Woodland,26,3.65
10.2452535939543,46.0626907570255,43402550,1308.01,5.44,1285.83,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.75
10.5269467620169,45.8274485257426,43622524,459.63,9.24,1408.27,Forestry,Woodland,15,3.85
10.7359873996033,46.0784487897912,43782552,1074.86,9.22,1274.13,Forestry,Woodland,26,3.65
10.9582001563303,45.5000543512803,43962488,295.39,12.75,1108.87,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.05
