fid,POINTID,erosion_by_water_t_ha_yr
15349,43642620,0
15350,43623698,3.8812370300293
15351,43623598,0.376444101333618
15352,43623562,0.500035285949707
15353,43623554,0.507305026054382
15354,43623428,1.18250465393066
15355,43623216,0.415566682815552
15356,43623180,0
15357,43623166,0
15358,43623094,0.333029329776764
15359,43623050,0.309583485126495
15360,43622874,1.88273024559021
15361,43622856,0.356403887271881
15362,43622838,1.13016891479492
15363,43622824,0
15364,43622816,0
15365,43622806,0
15366,43622802,0
15367,43622798,0
15368,43622788,0
15369,43622690,0.0250000432133675
15370,43622626,0
15371,43622622,3.94174909591675
15372,43622524,0.180511176586151
15373,43622514,0
15374,43622446,5.12743425369263
15375,43622366,0.186693251132965
15376,43622348,0
15377,43622262,1.59305095672607
15378,43603460,1.38911090630245e-07
15379,43603262,0
15380,43603190,0
15381,43603028,1.84150636196136
15382,43602992,0.988202452659607
15383,43602944,0.542105555534363
15384,43602758,0
15385,43602512,0
15386,43602380,0.461258143186569
15387,43602336,0.0500001199543476
15388,43602314,0.194287091493607
15389,43602308,0.18877038359642
15390,43583708,6.37110137939453
15391,43583564,0.462886840105057
15392,43583446,0.841502249240875
15393,43583414,1.98628926277161
15394,43583360,0.299999982118607
15395,43583342,7.33635425567627
15396,43583330,3.42855978012085
15397,43583324,2.00912618637085
15398,43583306,0
15399,43583302,3.30622220039368
15400,43583284,2.54552316665649
15401,43583270,0.299999982118607
15402,43583252,1.57324314117432
15403,43583194,0
15404,43583140,0
15405,43583108,0
15406,43583104,0.929976463317871
15407,43582996,0.513419151306152
15408,43582826,0.299999982118607
15409,43582748,0
15410,43582726,2.59523744716716e-07
15411,43582664,0
15412,43582568,0
15413,43582456,0.586970210075378
15414,43582402,2.67435312271118
15415,43582384,0.0250018239021301
15416,43582294,126.521911621094
15417,43582250,
15418,43563412,0.352263331413269
15419,43563394,0.310561984777451
15420,43563370,0
15421,43563142,2.24432134628296
15422,43563124,2.3128228576752e-07
15423,43563016,0
15424,43562920,0
15425,43562776,0
15426,43562740,0
15427,43562686,2.52625004248941e-10
15428,43562570,0
15429,43562530,0
15430,43562480,3.77776193618774
15431,43562476,3.1454610824585
15432,43562470,1.96312355995178
15433,43562444,0.612436175346375
15434,43562440,0.953796744346619
15435,43562426,6.41120624542236
15436,43562362,0.448954433202744
15437,43562354,0
15438,43543590,2.58974504470825
15439,43543450,4.67606115341187
15440,43543284,1.6355003118515
15441,43543126,9.64996388574946e-07
15442,43543086,0
15443,43543036,0.302064955234528
15444,43542960,0
15445,43542906,0.690835773944855
15446,43542780,0
15447,43542748,0
15448,43542718,0
15449,43542484,
15450,43542384,0.0500001758337021
15451,43542330,0.0750012695789337
15452,43523382,0.965346574783325
15453,43523256,0
15454,43523206,1.29186570644379
15455,43522846,0.326585590839386
15456,43522720,2.56131488640676e-06
15457,43522436,1.98453092575073
15458,43522284,5.09189224243164
15459,43503694,0
15460,43503592,
15461,43503456,0.653473079204559
15462,43503298,0
15463,43503280,0
15464,43503258,1.86921954154968
15465,43503178,0
15466,43503136,0.347460091114044
15467,43503106,1.96227620108402e-06
15468,43503046,1.16391774440672e-07
15469,43503006,1.86776614189148
15470,43502764,0
15471,43502746,0
15472,43502722,1.04870736095108e-07
15473,43502484,3.48725271224976
15474,43502416,4.52853298187256
15475,43502344,0.0999999940395355
15476,43483794,0.951044917106628
15477,43483606,0.917382478713989
15478,43483584,0
15479,43483566,0.409481346607208
15480,43483426,0.0500002130866051
15481,43483398,0.839579463005066
15482,43483308,0
15483,43483300,0
15484,43483278,3.30370569229126
15485,43483260,1.82391023635864
15486,43483120,5.81775516650396e-10
15487,43483092,0.0500001683831215
15488,43483084,0
15489,43482994,0.807043552398682
15490,43482930,0.299999982118607
15491,43482918,0.368589907884598
15492,43482814,5.51076507568359
15493,43482750,0
15494,43482732,1.08848297486475e-07
15495,43482670,0
15496,43482660,0
15497,43482450,6.18071126937866
15498,43482400,
15499,43482360,0.0749999955296516
15500,43482300,1.45867252349854
15501,43463466,0.100000269711018
15502,43463340,5.76080751419067
15503,43463232,0.574856221675873
15504,43463034,0.71465402841568
15505,43462782,0
15506,43462434,3.70430731773376
15507,43462422,3.31996536254883
15508,43462404,4.44814109802246
15509,43443572,3.49690723419189
15510,43443464,1.27989840507507
15511,43443418,0.624348819255829
15512,43443374,4.47917938232422
15513,43443356,3.04547036478198e-08
15514,43443324,4.0538330078125
15515,43443270,0.300194203853607
15516,43443256,1.38635182380676
15517,43443202,0
15518,43443126,2.65224748829951e-08
15519,43443112,1.27751648426056
15520,43443018,0.804292917251587
15521,43442986,0.348230272531509
15522,43442964,13.3356075286865
15523,43442896,0.0250009670853615
15524,43442838,5.87806224822998
15525,43442780,0
15526,43442766,0
15527,43442464,1.59575927257538
15528,43442450,1.41251921653748
15529,43442438,3.37890481948853
15530,43442370,0.480794966220856
15531,43423808,3.60010886192322
15532,43423280,1.51155734062195
15533,43423190,0
15534,43422830,7.070136831544e-08
15535,43422758,0
15536,43422722,0.0249999985098839
15537,43422596,0
15538,43422344,0.0250000152736902
15539,43403600,0.358135551214218
15540,43403558,0
15541,43403554,0
15542,43403410,2.45819473266602
15543,43403342,0
15544,43403168,0
15545,43403140,0
15546,43402970,14.1884231567383
15547,43402960,24.1318340301514
15548,43402952,0.299999982118607
15549,43402934,1.13487792015076
15550,43402852,0.347366571426392
15551,43402726,0.0499999970197678
15552,43402682,0.0250000040978193
15553,43402550,0
15554,43402460,9.00856113433838
15555,43402370,0.823528528213501
15556,43383736,1.05026602745056
15557,43383316,0
15558,43383262,0
15559,43383214,0.299999982118607
15560,43383208,0.607641458511353
15561,43383172,
15562,43383160,9.71260760707082e-09
15563,43382956,23.1302604675293
15564,43382836,
15565,43382794,0
15566,43382746,0
15567,43382440,2.02691912651062
15568,43382422,3.03742074966431
15569,43382354,0
15570,43363738,0
15571,43363698,10.0773477554321
15572,43363356,0
15573,43363284,0
15574,43363252,0.299999982118607
15575,43363090,
15576,43362996,0.956744909286499
15577,43362816,0
15578,43362802,0
15579,43362748,0.0250024348497391
15580,43362726,2.95896114721472e-07
15581,43362694,0
15582,43362528,0
15583,43362478,1.80477392673492
15584,43362402,23.6709957122803
15585,43343818,2.03299260139465
15586,43343778,0.728050768375397
15587,43343760,0
15588,43343724,0.989067673683167
15589,43343566,8.99602127075195
15590,43343458,1.059366106987
15591,43343206,0
15592,43343112,0
15593,43343040,6.41664996692271e-07
15594,43342968,28.2543964385986
15595,43342932,0.876194834709167
15596,43342774,2.92373085021973
15597,43342756,0
15598,43342562,0
15599,43342544,0
15600,43342454,0.987436711788177
15601,43342446,1.08598554134369
15602,43323772,1.19740319252014
15603,43323646,0.387940943241119
15604,43323456,0.851283431053162
15605,43323376,0.299999982118607
15606,43323334,0
15607,43323276,1.50635548479272e-09
15608,43323160,1.47989296913147
15609,43323106,0.0249999985098839
15610,43323088,0
15611,43322980,1.47588348388672
15612,43322934,1.17552745342255
15613,43322872,8.45889091491699
15614,43322692,0.0499999970197678
15615,43322538,41.6752052307129
15616,43322494,2.24844360351562
15617,43322476,5.15716791152954
15618,43322416,3.63697576522827
15619,43322350,0.0250003021210432
15620,43303776,3.9944863319397
15621,43303764,0.638357937335968
15622,43303746,1.20203506946564
15623,43303740,0.487614899873734
15624,43303710,2.61928081512451
15625,43303584,0
15626,43303570,7.32553005218506
15627,43303296,0
15628,43303272,0.318300694227219
15629,43303228,0.431434631347656
15630,43303218,1.44623291492462
15631,43303188,0
15632,43303134,1.24022614955902
15633,43303056,0.299999982118607
15634,43302984,0.586644947528839
15635,43302918,0.299999982118607
15636,43302904,0.475448399782181
15637,43302858,
15638,43302778,0
15639,43302768,0.0250002723187208
15640,43283808,0
15641,43283790,3.40651392936707
15642,43283682,0.759438812732697
15643,43283592,0.0500008761882782
15644,43283178,1.39462459087372
15645,43283160,0.381447941064835
15646,43283142,0.540703296661377
15647,43283124,0
15648,43283088,0
15649,43283052,0.0250002462416887
15650,43282368,1.55233564669288e-07
15651,43263828,2.83041667938232
15652,43263774,0
15653,43263648,15.5746517181396
15654,43263580,1.11202335357666
15655,43263454,5.84487628936768
15656,43263338,7.88058662414551
15657,43263302,5.52688789367676
15658,43263284,3.48022270202637
15659,43263238,0.299999982118607
15660,43263184,4.25630508615882e-09
15661,43263144,5.81697654724121
15662,43263126,0
15663,43263094,0.299999982118607
15664,43263090,1.3875640630722
15665,43262960,0.559333324432373
15666,43262834,0.346969842910767
15667,43262564,0
15668,43262410,0.270509779453278
15669,43262406,0.204090267419815
15670,43262402,10.1327056884766
15671,43262374,0.0499999970197678
15672,43262348,0.0500011295080185
15673,43262342,0.806134283542633
15674,43243280,0.54545783996582
15675,43242848,0
15676,43242812,0.964328765869141
15677,43242668,0.0249999985098839
15678,43242524,0.100001439452171
15679,43242350,0.0500010475516319
15680,43223788,0.762137770652771
15681,43223738,3.96715068817139
15682,43223702,2.7180962562561
15683,43223654,1.20821714401245
15684,43223636,0.0749999955296516
15685,43223312,3.71176624298096
15686,43223266,2.65570211410522
15687,43223216,0
15688,43223212,0.299999982118607
15689,43223108,0
15690,43222996,0.299999982118607
15691,43222856,2.07951188087463
15692,43222790,0
15693,43222748,6.92014396008744e-07
15694,43222730,0.0250011458992958
15695,43222546,0
15696,43222514,3.25283281199518e-07
15697,43222466,13.0976390838623
15698,43222430,4.69010305404663
15699,43222420,5.69176244735718
15700,43222394,0.944464921951294
15701,43222370,4.57807772136221e-07
15702,43203700,0.0500004701316357
15703,43203586,0
15704,43203502,0.974193334579468
15705,43203412,3.71074390411377
15706,43203208,2.22664189338684
15707,43203034,0.112290620803833
15708,43203016,0.846091389656067
15709,43202926,0.299999982118607
15710,43202776,0
15711,43202746,4.80375945244305e-07
15712,43202722,0.0499999970197678
15713,43202710,0
15714,43202452,1.06792283058167
15715,43183752,1.03297019004822
15716,43183738,5.2016429901123
15717,43183716,4.72836685180664
15718,43183680,0
15719,43183482,0.808172225952148
15720,43183468,0.462844520807266
15721,43183428,8.04159164428711
15722,43183396,2.285240650177
15723,43183234,0.299999982118607
15724,43183122,1.11403930187225
15725,43183036,0
15726,43182942,0.468930780887604
15727,43182906,0.0250007398426533
15728,43182888,0.502092957496643
15729,43182820,2.48041296005249
15730,43182798,2.10015606880188
15731,43182784,8.76653099060059
15732,43182744,3.35856668698398e-07
15733,43182730,2.36614573623228e-06
15734,43182690,0.0250002089887857
15735,43182496,25.7822818756104
15736,43182478,1.36451625823975
15737,43182456,1.27117419242859
15738,43182348,0.0500012710690498
15739,43163818,0
15740,43163800,1.90437138080597
15741,43163742,4.96646356582642
15742,43163688,14.577880859375
15743,43163598,18.0665626525879
15744,43163458,4.27108526229858
15745,43163422,0
15746,43163098,0
15747,43163044,0
15748,43162972,0.299999982118607
15749,43162954,0.708130598068237
15750,43162914,1.02178657054901
15751,43162842,
15752,43162706,6.3788576198931e-07
15753,43162652,0
15754,43162536,0
15755,43143816,1.56508576869965
15756,43143802,2.22214770317078
15757,43143790,1.37223526053276e-06
15758,43143784,0.758487284183502
15759,43143676,2.87504291534424
15760,43143406,0.0500007010996342
15761,43143286,0
15762,43143214,0.306126296520233
15763,43143096,0
15764,43143006,2.14946556091309
15765,43142962,0
15766,43142836,0.316780060529709
15767,43142746,5.89680482221411e-08
15768,43142682,0.0500018745660782
15769,43142466,1.10439765453339
15770,43123692,1.71152496337891
15771,43123686,0
15772,43123588,1.14999496936798
15773,43123506,0.562700390815735
15774,43123480,1.72505688667297
15775,43123272,0.929294168949127
15776,43123260,0.299999982118607
15777,43123128,1.90960190593614e-06
15778,43123120,0
15779,43123092,0
15780,43123074,0.0250001717358828
15781,43122984,0.299999982118607
15782,43122940,0.359007090330124
15783,43122894,3.44161701202393
15784,43122882,0.0499999970197678
15785,43122864,
15786,43122768,0
15787,43122720,0.0499999970197678
15788,43122714,0.0500001162290573
15789,43122708,1.79769597252744e-06
15790,43122702,0.0749999955296516
15791,43122696,0.0250016245990992
15792,43122522,
15793,43122516,0.050001434981823
15794,43122426,3.48252773284912
15795,43122396,0.231082618236542
15796,43122360,0.0750001072883606
15797,43103664,3.95478582382202
15798,43103646,1.76898264884949
15799,43103214,0
15800,43103178,0.303794801235199
15801,43102574,0
15802,43102386,0.075000673532486
15803,43083770,0
15804,43083598,3.84753847122192
15805,43083518,1.28882241249084
15806,43083392,1.13019752502441
15807,43083338,0
15808,43083324,5.79577159881592
15809,43083270,0.828121304512024
15810,43083194,0.299999982118607
15811,43083184,0
15812,43083162,4.5934476852417
15813,43083126,0
15814,43083104,0
15815,43083036,0
15816,43082978,0.299999982118607
15817,43082946,0.680189251899719
15818,43082928,0.0250012092292309
15819,43082888,0.0250001791864634
15820,43082748,4.32528004523647e-08
15821,43063640,1.0159740447998
15822,43063622,1.64917409420013
15823,43063424,1.61205650783813e-06
15824,43063370,1.42453444004059
15825,43063136,0.0500008650124073
15826,43062920,2.53870749473572
15827,43062758,110.728904724121
15828,43062722,0.0500000268220901
15829,43062670,0.0500000044703484
15830,43062480,1.34931969642639
15831,43062470,1.30847191810608
15832,43062462,3.56682729721069
15833,43062434,14.100866317749
15834,43062380,0.0499999970197678
15835,43043744,11.6739101409912
15836,43043726,6.63491153717041
15837,43043690,5.0420036315918
15838,43043486,0.781557261943817
15839,43043432,3.08437257956484e-08
15840,43043230,0.902732610702515
15841,43043168,0.0250002779066563
15842,43043122,0
15843,43043108,0.0250000394880772
15844,43043086,0
15845,43043060,0.456931263208389
15846,43043032,0
15847,43042964,0.299999982118607
15848,43042898,0.382180362939835
15849,43042816,0.313265204429626
15850,43042730,0.0250012781471014
15851,43042510,0.17500264942646
15852,43042502,4.16073513031006
15853,43042496,3.12388372421265
15854,43042484,2.04369521141052
15855,43042466,1.04741704463959
15856,43023784,0.655374467372894
15857,43023754,8.46126365661621
15858,43023484,0.0750004127621651
15859,43023478,0.878658354282379
15860,43023370,5.39529418945312
15861,43023334,1.32629752159119
15862,43023200,0
15863,43023196,4.14510736845841e-08
15864,43023172,0
15865,43023106,1.93050122261047
15866,43023100,0
15867,43023088,0.712306380271912
15868,43022974,0.779827892780304
15869,43022962,0.7463059425354
15870,43022872,0
15871,43022818,0.368785887956619
15872,43022782,6.12610149383545
15873,43022764,0.0500001050531864
15874,43022740,
15875,43022722,3.53801260644104e-06
15876,43022714,0.0500004813075066
15877,43022704,0
15878,43022698,0.0591202042996883
15879,43022488,2.32235240936279
15880,43022470,1.08855164051056
15881,43022422,8.19003486633301
15882,43022380,7.98583243977191e-07
15883,43022372,0.0500000081956387
15884,43003536,
15885,43003518,0.69711446762085
15886,43003378,0.0749999955296516
15887,43003176,0
15888,43003036,0
15889,43002766,5.20044755935669
15890,43002704,0
15891,43002406,7.70293766549912e-08
15892,43002394,0.149999991059303
15893,42983652,0
15894,42983494,2.30249838750751e-07
15895,42983458,9.63912256679578e-08
15896,42983346,7.68677281826058e-08
15897,42983332,0.0250017922371626
15898,42983296,0
15899,42983224,9.32511734497155e-10
15900,42983220,0.750355780124664
15901,42983166,4.19813060760498
15902,42983130,0
15903,42982918,0.308923810720444
15904,42982896,0.659556031227112
15905,42982860,0
15906,42982824,0
15907,42982692,0.0499999970197678
15908,42982676,0.0750002637505531
15909,42982530,0
15910,42982432,4.24882698059082
15911,42982378,0.0500000491738319
15912,42963748,4.48224258422852
15913,42963448,6.37442553852452e-07
15914,42963262,0.299999982118607
15915,42963222,3.38857126235962
15916,42963124,0.0250006187707186
15917,42963078,1.89328849315643
15918,42963028,0
15919,42962938,0.299999982118607
15920,42962902,2.14817261695862
15921,42962776,4.27577066421509
15922,42962764,
15923,42962692,0.0500000566244125
15924,42962506,4.61014938354492
15925,42962502,4.81630039215088
15926,42943696,2.66399145126343
15927,42943686,8.81207275390625
15928,42943498,1.27747523784637
15929,42943458,0
15930,42943156,0
15931,42943146,0
15932,42943098,0
15933,42943084,0.46826171875
15934,42943048,0.340441435575485
15935,42943030,0
15936,42942840,0.0500020459294319
15937,42942810,0.327130913734436
15938,42942796,0.761729955673218
15939,42942738,0.050001572817564
15940,42942690,0
15941,42942676,2.40324524725111e-08
15942,42942490,2.40004992485046
15943,42942372,0.150001227855682
15944,42923790,0
15945,42923736,0
15946,42923574,14.7199811935425
15947,42923502,8.77105331420898
15948,42923322,4.53900289535522
15949,42923304,0
15950,42922926,0.912489354610443
15951,42922818,0
15952,42922512,1.37455689907074
15953,42922458,1.43822920322418
15954,42903774,0
15955,42903756,3.93891620635986
15956,42903702,1.43769085407257
15957,42903508,1.44104150834323e-08
15958,42903482,0.82538253068924
15959,42903450,0
15960,42903356,3.20108556747437
15961,42903252,0.313153445720673
15962,42903112,0
15963,42903076,0
15964,42902960,0
15965,42902946,0.299999982118607
15966,42902928,0.784289002418518
15967,42902554,0
15968,42902510,
15969,42902496,3.40790748596191
15970,42902492,2.95352363586426
15971,42902464,10.5395975112915
15972,42902428,4.29175710678101
15973,42902424,10.2761888504028
15974,42902348,0.224166303873062
15975,42883748,3.86379098892212
15976,42883694,6.0038046836853
15977,42883028,3.58136320114136
15978,42882682,0
15979,42882542,0
15980,42882534,0.0249999985098839
15981,42882480,1.51005959510803
15982,42882416,25.2664012908936
15983,42882398,0.289473563432693
15984,42882386,0
15985,42882380,0
15986,42863654,5.78071308135986
15987,42863648,5.90426254272461
15988,42863582,0.0999999940395355
15989,42863486,4.8318094059141e-07
15990,42863456,0
15991,42863392,0.0250017810612917
15992,42863378,2.71153736114502
15993,42863366,1.76249253749847
15994,42863320,0.0250012502074242
15995,42863302,14.4059448242188
15996,42863234,0.311259120702744
15997,42863186,0
15998,42863176,0
15999,42863126,1.48414444923401
16000,42863078,0
16001,42863060,1.37636363506317
16002,42862942,0.299999982118607
16003,42862834,0.100000120699406
16004,42862808,9.78305223497955e-08
16005,42862736,0.0500030964612961
16006,42862532,0.108920186758041
16007,42862460,1.14911878108978
16008,42862424,28.2043838500977
16009,42862366,0.100001782178879
16010,42843730,3.2293918132782
16011,42843682,1.83746671676636
16012,42843466,0
16013,42843442,0
16014,42843412,0.299999982118607
16015,42843218,0
16016,42843106,2.59469175338745
16017,42843100,3.30210185050964
16018,42842416,
16019,42823644,11.9580307006836
16020,42823558,
16021,42823378,4.73709917068481
16022,42823374,2.83146500587463
16023,42822960,0.447330504655838
16024,42822910,3.39334750175476
16025,42822906,0.343407332897186
16026,42822748,2.22546638894983e-08
16027,42822520,1.31806492805481
16028,42822448,3.73839116096497
16029,42803620,0.050000324845314
16030,42803292,0.484907865524292
16031,42803238,2.7670624256134
16032,42803220,2.66003632545471
16033,42803112,2.09407591819763
16034,42803098,2.08366230936008e-08
16035,42803040,0.0250003412365913
16036,42802896,3.95472168922424
16037,42802824,0
16038,42802396,0
16039,42802392,0
16040,42802360,0.175000056624413
16041,42801960,0.0500010102987289
16042,42783604,8.31736373901367
16043,42783592,1.34575855731964
16044,42783474,0
16045,42783460,0.0250010639429092
16046,42783268,
16047,42783142,0.0250000525265932
16048,42783118,0.460163623094559
16049,42783106,2.51552152633667
16050,42783024,0
16051,42782902,6.42097234725952
16052,42782872,0.299999982118607
16053,42782830,3.09519782604184e-06
16054,42782782,3.06941294670105
16055,42782502,5.65994453430176
16056,42782484,8.91595935821533
16057,42782466,1.35953378677368
16058,42782394,0
16059,42782386,0
16060,42782380,0
16061,42763714,8.85849571228027
16062,42763548,3.28209352493286
16063,42763534,1.77675938606262
16064,42763506,3.15022793984099e-06
16065,42763476,0.0500038787722588
16066,42763462,5.00900341648958e-07
16067,42763458,7.86547559528117e-07
16068,42763408,0.0500004291534424
16069,42763318,1.29537999629974
16070,42763300,0.299999982118607
16071,42763282,1.24007534980774
16072,42763182,9.08052539825439
16073,42763174,0
16074,42763102,1.67765426635742
16075,42763084,0.985631585121155
16076,42763074,0.863065421581268
16077,42763062,0
16078,42762922,0
16079,42762760,7.86605405807495
16080,42762738,37.7742919921875
16081,42762558,0
16082,42762540,0
16083,42762490,3.30784106254578
16084,42762472,3.58879995346069
16085,42762108,0.48611444234848
16086,42761928,0.250001311302185
16087,42743700,0
16088,42743196,0
16089,42743070,0
16090,42742164,6.33415794372559
16091,42723778,0
16092,42723756,6.77383995056152
16093,42723670,3.1939492225647
16094,42723644,4.47215597887407e-07
16095,42723522,2.85836696624756
16096,42723504,2.0885710227958e-07
16097,42723392,0.025000711902976
16098,42723338,3.63570809364319
16099,42723266,3.42356491088867
16100,42723238,3.79789137840271
16101,42723126,6.18964195251465
16102,42723086,0.433125376701355
16103,42723058,0
16104,42723054,0
16105,42723040,0
16106,42722910,0.339373618364334
16107,42722860,0.0500000678002834
16108,42722852,0
16109,42722806,5.46985006621981e-07
16110,42722554,0
16111,42722546,0
16112,42722532,0
16113,42722500,
16114,42722474,1.45540463924408
16115,42722438,13.4234037399292
16116,42721934,1.11872100830078
16117,42703640,7.6389119385567e-07
16118,42703568,1.32718515396118
16119,42703532,1.27399587631226
16120,42703082,3.41708243922767e-07
16121,42702548,0
16122,42702434,0.20000085234642
16123,42702362,0.199999988079071
16124,42702102,0.981484711170197
16125,42683702,2.73520493507385
16126,42683684,0
16127,42683662,2.99307680130005
16128,42683648,3.61699771881104
16129,42683564,12.2346353530884
16130,42683528,4.22181472004013e-08
16131,42683504,2.01185130777048e-07
16132,42683482,4.79858442758996e-07
16133,42683456,1.74614172010479e-07
16134,42683378,3.17637017133166e-07
16135,42683348,0
16136,42683270,0.299999982118607
16137,42683234,0.0499999970197678
16138,42683222,1.22372651100159
16139,42683216,4.15462589263916
16140,42683212,0.0250007417052984
16141,42683204,0.0249999985098839
16142,42683096,23.7251815795898
16143,42683078,2.95557928085327
16144,42683042,0.0250003300607204
16145,42683024,2.88548040390015
16146,42682952,0
16147,42682790,0.367926925420761
16148,42682730,
16149,42682424,27.9911594390869
16150,42663712,7.1544623374939
16151,42663700,4.6736536026001
16152,42663640,5.90194654464722
16153,42663568,5.0893235206604
16154,42663520,1.25106644630432
16155,42663394,0.0249999985098839
16156,42663262,0.0250000525265932
16157,42663088,1.04524636268616
16158,42662506,0.592657566070557
16159,42662462,1.91776025295258
16160,42662386,0
16161,42661948,0.225001692771912
16162,42661930,0.0250014998018742
16163,42643536,1.61939477920532
16164,42643410,0
16165,42643252,0.664028286933899
16166,42643222,0
16167,42643198,17.5432739257812
16168,42643158,1.48151016235352
16169,42643126,0.819786190986633
16170,42642924,0
16171,42642870,0.324666768312454
16172,42642402,0
16173,42642388,0
16174,42642384,0
16175,42642136,0.0750005766749382
16176,42641970,0.125004172325134
16177,42623674,3.98124432563782
16178,42623652,4.96381235122681
16179,42623368,0
16180,42623332,0.299999982118607
16181,42623274,0.919733285903931
16182,42623116,2.05559968948364
16183,42623080,3.97547985642177e-08
16184,42623044,0
16185,42623040,0.0250016618520021
16186,42622896,1.29409408569336
16187,42622490,
16188,42622450,6.10019302368164
16189,42622382,0
16190,42621978,0.12500411272049
16191,42621864,0.125001132488251
16192,42603676,1.58309245109558
16193,42603628,2.98625111579895
16194,42603610,9.70117378234863
16195,42603574,2.58494083027472e-06
16196,42603550,1.91638708114624
16197,42603492,3.98905228848889e-07
16198,42603304,0.299999982118607
16199,42603298,0.446218073368073
16200,42603250,0.0499999970197678
16201,42603190,6.20019054412842
16202,42603100,9.4110803604126
16203,42603070,0
16204,42603006,24.1284141540527
16205,42602992,0
16206,42602758,0
16207,42602746,0
16208,42602380,0
16209,42601986,0.20000071823597
16210,42601954,0.275002479553223
16211,42601930,0.025001585483551
16212,42601908,0.0750014111399651
16213,42601800,0.174999997019768
16214,42583776,0
16215,42583740,3.33744502067566
16216,42583722,0.663454174995422
16217,42583678,1.57872414588928
16218,42583542,2.15283727645874
16219,42583398,2.28347312258848e-06
16220,42583254,1.70323967933655
16221,42583236,5.85539770126343
16222,42583228,2.81767559051514
16223,42583206,10.4533281326294
16224,42583182,0
16225,42583152,0.71952348947525
16226,42583134,0
16227,42583110,0
16228,42583080,0
16229,42583062,0.0250023994594812
16230,42583038,0
16231,42582994,0
16232,42582976,29.6609992980957
16233,42582904,2.78192162513733
16234,42582504,
16235,42582462,
16236,42582432,0.230634823441505
16237,42582378,0
16238,42581922,0.150001719594002
16239,42581892,0.862250447273254
16240,42563736,3.70014429092407
16241,42563304,0.729251205921173
16242,42563286,1.53169369697571
16243,42563034,1.39628314971924
16244,42562962,0
16245,42562376,9.67633173587501e-09
16246,42561918,0
16247,42561800,0.174999997019768
16248,42543720,1.3450962305069
16249,42543680,0
16250,42543364,0
16251,42543360,0
16252,42543292,1.88965845108032
16253,42543270,0.299999982118607
16254,42543248,1.7141010761261
16255,42543212,9.10228824615479
16256,42543140,0
16257,42543090,2.60587430000305
16258,42543086,2.1634681224823
16259,42543054,1.74930715560913
16260,42543032,0
16261,42542896,0.800574779510498
16262,42542100,0.0249999985098839
16263,42541950,0
16264,42541934,0.0500014089047909
16265,42541880,4.31332397460938
16266,42523586,3.50359392166138
16267,42523334,0.299999982118607
16268,42523208,2.8155312538147
16269,42522920,6.0578498840332
16270,42522884,1.16425287723541
16271,42522758,0
16272,42522552,0
16273,42522534,0
16274,42522422,0.205497160553932
16275,42503708,2.40538382530212
16276,42503572,9.192138671875
16277,42503522,0.339712232351303
16278,42503500,0.382594585418701
16279,42503474,0
16280,42503366,4.22824859619141
16281,42503342,0
16282,42503266,0.496824979782104
16283,42503248,0.306748390197754
16284,42503240,4.34857368469238
16285,42503186,0.0249999985098839
16286,42503180,2.47909976991423e-08
16287,42503090,0.798731744289398
16288,42503014,0.912825703620911
16289,42502820,0
16290,42502766,0.100001335144043
16291,42502538,0.050001785159111
16292,42502430,0.568162798881531
16293,42502394,0.150003045797348
16294,42501988,0.150003850460052
16295,42501980,0.845666468143463
16296,42501808,0.125002890825272
16297,42483628,1.80249285697937
16298,42483502,0.306414544582367
16299,42483466,
16300,42483322,0.299999982118607
16301,42483262,1.83216500282288
16302,42483226,15.612868309021
16303,42483154,0
16304,42483136,0.682942509651184
16305,42482812,0.0750011056661606
16306,42482476,
16307,42481804,0.200004547834396
16308,42463648,3.58242034912109
16309,42463558,3.90201663970947
16310,42463536,0.373744815587997
16311,42463356,6.98169770885215e-08
16312,42463294,0
16313,42463212,10.0102844238281
16314,42463198,16.3760471343994
16315,42463168,0.301405251026154
16316,42463162,0
16317,42463122,0
16318,42463090,2.54552149772644
16319,42463086,0
16320,42463068,0.429907590150833
16321,42463054,3.22564935684204
16322,42462960,0.56645405292511
16323,42462906,0.808465242385864
16324,42462870,
16325,42462780,2.04308071261039e-06
16326,42462478,2.03707313537598
16327,42462168,0.075001634657383
16328,42462078,0.0249999985098839
16329,42461916,0.0750020742416382
16330,42443692,2.17835521697998
16331,42443656,0
16332,42443638,0
16333,42443620,4.08067893981934
16334,42443584,0.734334647655487
16335,42443472,0
16336,42443404,3.27415989431756e-07
16337,42443310,0.873070895671844
16338,42443260,1.98577380180359
16339,42443256,0.910316109657288
16340,42443112,0
16341,42443040,0.633305191993713
16342,42443026,0.943984687328339
16343,42443022,0.374885380268097
16344,42442428,3.5451545715332
16345,42442386,0
16346,42442000,0.225001290440559
16347,42441928,0.603634357452393
16348,42423766,0.724125623703003
16349,42423564,7.30860051589843e-07
16350,42423550,9.39724259296781e-07
16351,42423538,0.41114553809166
16352,42423366,0
16353,42423100,3.71818522637568e-08
16354,42423082,0.701166749000549
16355,42423010,0.606994152069092
16356,42422826,5.35432767868042
16357,42422746,0
16358,42422520,
16359,42422416,0.20000296831131
16360,42421810,1.88808727264404
16361,42403692,4.10752630233765
16362,42403638,5.99542665481567
16363,42403614,2.35788011550903
16364,42403584,0.378452509641647
16365,42403530,0
16366,42403354,0
16367,42403344,0
16368,42403326,1.42003275804825e-09
16369,42403260,0.863507628440857
16370,42403192,0
16371,42403170,0.365729182958603
16372,42403110,0
