POINT_ID,DO_RSG1,Corine_Landcover,hoehe_m,DO_MAT1
32262048,Calcisols,Agricultural areas,975.43,Tertiary sedimentary rocks
32342056,Calcisols,Agricultural areas,1019.09,Tertiary sedimentary rocks
32162062,Calcisols,Agricultural areas,700.15,Tertiary sedimentary rocks
32402074,Calcisols,Agricultural areas,866.57,Tertiary sedimentary rocks
31961968,Calcisols,Agricultural areas,788.67,Tertiary sedimentary rocks
32022010,Calcisols,Agricultural areas,802.63,Tertiary sedimentary rocks
32041972,Calcisols,Agricultural areas,794.01,Tertiary sedimentary rocks
32062006,Calcisols,Agricultural areas,798.72,Tertiary sedimentary rocks
32061988,Calcisols,Agricultural areas,600.69,Tertiary sedimentary rocks
32081958,Calcisols,Agricultural areas,762.8,Tertiary sedimentary rocks
32102006,Calcisols,Agricultural areas,788.12,Tertiary sedimentary rocks
32142000,Calcisols,Agricultural areas,719.8,Tertiary sedimentary rocks
32142004,Calcisols,Agricultural areas,756.44,Tertiary sedimentary rocks
32202010,Calcisols,Agricultural areas,724.06,Tertiary sedimentary rocks
32221966,Calcisols,Agricultural areas,884.42,Tertiary sedimentary rocks
32241980,Calcisols,Agricultural areas,841.75,Tertiary sedimentary rocks
32281970,Calcisols,Agricultural areas,883.82,Tertiary sedimentary rocks
32302008,Calcisols,Forest and semi natural areas,710.54,Tertiary sedimentary rocks
32741848,Calcisols,Agricultural areas,700.29,Tertiary sedimentary rocks
32861850,Calcisols,Agricultural areas,679.09,Tertiary sedimentary rocks
32721856,Calcisols,Agricultural areas,696.6,Tertiary sedimentary rocks
32621858,Calcisols,Agricultural areas,748.55,Tertiary sedimentary rocks
32721860,Calcisols,Agricultural areas,696.05,Tertiary sedimentary rocks
32641866,Calcisols,Agricultural areas,720,Tertiary sedimentary rocks
32841864,Calcisols,Agricultural areas,691.09,Tertiary sedimentary rocks
32681868,Calcisols,Agricultural areas,709.48,Tertiary sedimentary rocks
32821870,Calcisols,Agricultural areas,709.36,Tertiary sedimentary rocks
32981868,Calcisols,Agricultural areas,697.94,Tertiary sedimentary rocks
32721874,Calcisols,Agricultural areas,708.08,Tertiary sedimentary rocks
32601880,Calcisols,Agricultural areas,719.64,Tertiary sedimentary rocks
33081874,Calcisols,Agricultural areas,692.74,Tertiary sedimentary rocks
32621882,Calcisols,Agricultural areas,716.33,Tertiary sedimentary rocks
32901878,Calcisols,Agricultural areas,715.35,Tertiary sedimentary rocks
32681896,Calcisols,Agricultural areas,741.61,Tertiary sedimentary rocks
33081892,Calcisols,Agricultural areas,744.71,Tertiary sedimentary rocks
32601908,Calcisols,Agricultural areas,756.3,Tertiary sedimentary rocks
32061916,Calcisols,Agricultural areas,672.19,Tertiary sedimentary rocks
32041894,Calcisols,Agricultural areas,654.56,Tertiary sedimentary rocks
32121918,Calcisols,Agricultural areas,708.8,Tertiary sedimentary rocks
32101880,Calcisols,Agricultural areas,701.57,Tertiary sedimentary rocks
32181928,Calcisols,Agricultural areas,783.41,Tertiary sedimentary rocks
32141874,Calcisols,Agricultural areas,775.14,Tertiary sedimentary rocks
32281920,Calcisols,Agricultural areas,731.22,Tertiary sedimentary rocks
32321928,Calcisols,Agricultural areas,812.26,Tertiary sedimentary rocks
32361928,Calcisols,Agricultural areas,857.6,Tertiary sedimentary rocks
32341872,Calcisols,Agricultural areas,800.39,Tertiary sedimentary rocks
32401886,Calcisols,Agricultural areas,711.82,Tertiary sedimentary rocks
32461916,Calcisols,Agricultural areas,840.24,Tertiary sedimentary rocks
32521900,Calcisols,Agricultural areas,721.72,Tertiary sedimentary rocks
32521894,Calcisols,Agricultural areas,715.42,Tertiary sedimentary rocks
32561908,Calcisols,Agricultural areas,764.48,Tertiary sedimentary rocks
32501860,Calcisols,Agricultural areas,892.51,Tertiary sedimentary rocks
31521920,Calcisols,Agricultural areas,722.49,Tertiary sedimentary rocks
31501930,Calcisols,Agricultural areas,706.52,Tertiary sedimentary rocks
31381934,Calcisols,Agricultural areas,727.39,Tertiary sedimentary rocks
31361940,Calcisols,Agricultural areas,708.25,Tertiary sedimentary rocks
31561952,Calcisols,Agricultural areas,672.61,Tertiary sedimentary rocks
31581972,Calcisols,Agricultural areas,701.27,Tertiary sedimentary rocks
31601976,Calcisols,Agricultural areas,708.32,Tertiary sedimentary rocks
31561978,Calcisols,Agricultural areas,622.6,Tertiary sedimentary rocks
31521980,Calcisols,Agricultural areas,541.38,Tertiary sedimentary rocks
31621980,Calcisols,Agricultural areas,616.79,Tertiary sedimentary rocks
31461986,Calcisols,Agricultural areas,614.21,Tertiary sedimentary rocks
31561992,Calcisols,Agricultural areas,603.75,Tertiary sedimentary rocks
31541994,Calcisols,Agricultural areas,597.85,Tertiary sedimentary rocks
31602000,Calcisols,Agricultural areas,601.74,Tertiary sedimentary rocks
31642018,Calcisols,Agricultural areas,548.35,Tertiary sedimentary rocks
33902140,Gypsisols,Agricultural areas,276.31,Tertiary sedimentary rocks
33762144,Gypsisols,Agricultural areas,360.54,Tertiary sedimentary rocks
33722150,Gypsisols,Agricultural areas,391.45,Tertiary sedimentary rocks
33842164,Gypsisols,Agricultural areas,279.58,Tertiary sedimentary rocks
33962134,Gypsisols,Agricultural areas,263.38,Tertiary sedimentary rocks
33962116,Gypsisols,Agricultural areas,607.97,Tertiary sedimentary rocks
34002136,Gypsisols,Agricultural areas,221.49,Tertiary sedimentary rocks
34102106,Gypsisols,Forest and semi natural areas,590.09,Tertiary sedimentary rocks
34202146,Gypsisols,Agricultural areas,324.65,Tertiary sedimentary rocks
34222150,Gypsisols,Agricultural areas,353.05,Tertiary sedimentary rocks
34222096,Gypsisols,Agricultural areas,376.34,Tertiary sedimentary rocks
34242074,Gypsisols,Agricultural areas,491.98,Tertiary sedimentary rocks
34262082,Gypsisols,Agricultural areas,391.94,Tertiary sedimentary rocks
34362150,Gypsisols,Agricultural areas,412.99,Tertiary sedimentary rocks
34382156,Gypsisols,Agricultural areas,406.38,Tertiary sedimentary rocks
34382138,Gypsisols,Agricultural areas,401.03,Tertiary sedimentary rocks
34322080,Gypsisols,Agricultural areas,327.25,Tertiary sedimentary rocks
34402118,Gypsisols,Agricultural areas,275.94,Tertiary sedimentary rocks
34362082,Gypsisols,Agricultural areas,291.78,Tertiary sedimentary rocks
34482148,Gypsisols,Agricultural areas,448.51,Tertiary sedimentary rocks
34422080,Gypsisols,Agricultural areas,265.96,Tertiary sedimentary rocks
34502098,Gypsisols,Agricultural areas,194.99,Tertiary sedimentary rocks
34522098,Gypsisols,Agricultural areas,220.61,Tertiary sedimentary rocks
34542106,Gypsisols,Agricultural areas,302.92,Tertiary sedimentary rocks
34602152,Gypsisols,Agricultural areas,314.5,Tertiary sedimentary rocks
34502056,Gypsisols,Agricultural areas,433.21,Tertiary sedimentary rocks
34622132,Gypsisols,Agricultural areas,354.36,Tertiary sedimentary rocks
34662148,Gypsisols,Agricultural areas,327.85,Tertiary sedimentary rocks
34602092,Gypsisols,Agricultural areas,331.96,Tertiary sedimentary rocks
34682152,Gypsisols,Agricultural areas,363.91,Tertiary sedimentary rocks
34542034,Gypsisols,Agricultural areas,575.42,Tertiary sedimentary rocks
34582042,Gypsisols,Agricultural areas,473.39,Tertiary sedimentary rocks
34642088,Gypsisols,Agricultural areas,340.37,Tertiary sedimentary rocks
34802042,Gypsisols,Agricultural areas,542.03,Tertiary sedimentary rocks
34882068,Gypsisols,Agricultural areas,301.73,Tertiary sedimentary rocks
35002110,Gypsisols,Agricultural areas,261.73,Tertiary sedimentary rocks
35182124,Gypsisols,Agricultural areas,221.23,Tertiary sedimentary rocks
35262100,Gypsisols,Agricultural areas,142.96,Tertiary sedimentary rocks
34642160,Gypsisols,Agricultural areas,417.12,Tertiary sedimentary rocks
34082176,Gypsisols,Agricultural areas,372.56,Tertiary sedimentary rocks
34182178,Gypsisols,Agricultural areas,448.28,Tertiary sedimentary rocks
34402168,Gypsisols,Agricultural areas,378.1,Tertiary sedimentary rocks
34402178,Gypsisols,Agricultural areas,423.74,Tertiary sedimentary rocks
34522176,Gypsisols,Agricultural areas,465.67,Tertiary sedimentary rocks
34562164,Gypsisols,Agricultural areas,378.89,Tertiary sedimentary rocks
34582172,Gypsisols,Agricultural areas,445.19,Tertiary sedimentary rocks
34702166,Gypsisols,Agricultural areas,488.28,Tertiary sedimentary rocks
32541744,Leptosols,Forest and semi natural areas,1070.72,Mesozoic sedimentary rocks
32461748,Leptosols,Forest and semi natural areas,1351.65,Mesozoic sedimentary rocks
32521750,Leptosols,Agricultural areas,1185.62,Mesozoic sedimentary rocks
32701756,Leptosols,Agricultural areas,1079.48,Mesozoic sedimentary rocks
32521764,Leptosols,Agricultural areas,1204.31,Mesozoic sedimentary rocks
32561764,Leptosols,Agricultural areas,1159.11,Mesozoic sedimentary rocks
32961790,Leptosols,Agricultural areas,502.13,Mesozoic sedimentary rocks
32621810,Leptosols,Forest and semi natural areas,1088.91,Mesozoic sedimentary rocks
32801810,Leptosols,Agricultural areas,859.9,Mesozoic sedimentary rocks
32681814,Leptosols,Forest and semi natural areas,1098.93,Mesozoic sedimentary rocks
32401822,Leptosols,Forest and semi natural areas,1130.28,Mesozoic sedimentary rocks
32661818,Leptosols,Forest and semi natural areas,1147.53,Mesozoic sedimentary rocks
32701818,Leptosols,Forest and semi natural areas,1126.64,Mesozoic sedimentary rocks
32781818,Leptosols,Agricultural areas,940.07,Mesozoic sedimentary rocks
32481828,Leptosols,Agricultural areas,1028.24,Mesozoic sedimentary rocks
31801864,Leptosols,Agricultural areas,766.7,Mesozoic sedimentary rocks
31881848,Leptosols,Agricultural areas,787.75,Mesozoic sedimentary rocks
31901858,Leptosols,Agricultural areas,890.1,Mesozoic sedimentary rocks
32301972,Leptosols,Agricultural areas,936.6,Mesozoic sedimentary rocks
32341990,Leptosols,Agricultural areas,833.99,Mesozoic sedimentary rocks
32401984,Leptosols,Agricultural areas,817.41,Mesozoic sedimentary rocks
32421998,Leptosols,Agricultural areas,721.43,Mesozoic sedimentary rocks
32621966,Leptosols,Agricultural areas,1027.02,Mesozoic sedimentary rocks
32721968,Leptosols,Agricultural areas,1016.39,Mesozoic sedimentary rocks
32701972,Leptosols,Forest and semi natural areas,1160.82,Mesozoic sedimentary rocks
32601974,Leptosols,Forest and semi natural areas,1098.09,Mesozoic sedimentary rocks
32761976,Leptosols,Agricultural areas,940.86,Mesozoic sedimentary rocks
32481972,Leptosols,Forest and semi natural areas,894.75,Mesozoic sedimentary rocks
32701918,Leptosols,Agricultural areas,859.99,Mesozoic sedimentary rocks
32621922,Leptosols,Agricultural areas,813.03,Mesozoic sedimentary rocks
32521936,Leptosols,Agricultural areas,862.05,Mesozoic sedimentary rocks
32501940,Leptosols,Agricultural areas,841.7,Mesozoic sedimentary rocks
32521944,Leptosols,Agricultural areas,911.73,Mesozoic sedimentary rocks
32001860,Leptosols,Agricultural areas,876.58,Mesozoic sedimentary rocks
32181856,Leptosols,Agricultural areas,927.65,Mesozoic sedimentary rocks
32181834,Leptosols,Forest and semi natural areas,987.36,Mesozoic sedimentary rocks
32241830,Leptosols,Agricultural areas,1013.92,Mesozoic sedimentary rocks
32281852,Leptosols,Agricultural areas,1012.68,Mesozoic sedimentary rocks
32281848,Leptosols,Agricultural areas,971.58,Mesozoic sedimentary rocks
32421848,Leptosols,Forest and semi natural areas,1018.52,Mesozoic sedimentary rocks
32401828,Leptosols,Forest and semi natural areas,1069.99,Mesozoic sedimentary rocks
32421826,Leptosols,Agricultural areas,1035.75,Mesozoic sedimentary rocks
30322080,Luvisols,Agricultural areas,1112.04,Tertiary sedimentary rocks
31182138,Luvisols,Agricultural areas,777.78,Tertiary sedimentary rocks
31202126,Luvisols,Agricultural areas,806.39,Tertiary sedimentary rocks
31362128,Luvisols,Agricultural areas,894.34,Tertiary sedimentary rocks
30782134,Luvisols,Agricultural areas,745.54,Tertiary sedimentary rocks
30882130,Luvisols,Agricultural areas,779.89,Tertiary sedimentary rocks
31022078,Luvisols,Agricultural areas,1208.15,Tertiary sedimentary rocks
31162082,Luvisols,Agricultural areas,987.85,Tertiary sedimentary rocks
31122088,Luvisols,Agricultural areas,1039.79,Tertiary sedimentary rocks
31102104,Luvisols,Agricultural areas,910.41,Tertiary sedimentary rocks
31262106,Luvisols,Agricultural areas,884.78,Tertiary sedimentary rocks
31122114,Luvisols,Agricultural areas,834.95,Tertiary sedimentary rocks
31302114,Luvisols,Agricultural areas,876.67,Tertiary sedimentary rocks
29642098,Luvisols,Agricultural areas,901.97,Tertiary sedimentary rocks
29702110,Luvisols,Agricultural areas,838.15,Tertiary sedimentary rocks
31462112,Luvisols,Agricultural areas,971.54,Tertiary sedimentary rocks
31542128,Luvisols,Forest and semi natural areas,921.73,Tertiary sedimentary rocks
30442082,Luvisols,Forest and semi natural areas,1174.79,Tertiary sedimentary rocks
30182092,Luvisols,Agricultural areas,894.48,Tertiary sedimentary rocks
30562086,Luvisols,Agricultural areas,1157.57,Tertiary sedimentary rocks
30682088,Luvisols,Agricultural areas,942.46,Tertiary sedimentary rocks
30302096,Luvisols,Agricultural areas,888.56,Tertiary sedimentary rocks
30362098,Luvisols,Agricultural areas,899.25,Tertiary sedimentary rocks
30702094,Luvisols,Agricultural areas,904.45,Tertiary sedimentary rocks
30622096,Luvisols,Agricultural areas,975.44,Tertiary sedimentary rocks
30142106,Luvisols,Agricultural areas,893.86,Tertiary sedimentary rocks
30382104,Luvisols,Agricultural areas,877.5,Tertiary sedimentary rocks
30482108,Luvisols,Agricultural areas,886.8,Tertiary sedimentary rocks
30602110,Luvisols,Agricultural areas,859.74,Tertiary sedimentary rocks
30702108,Luvisols,Agricultural areas,882.83,Tertiary sedimentary rocks
30582118,Luvisols,Agricultural areas,831.98,Tertiary sedimentary rocks
30662118,Luvisols,Agricultural areas,804.81,Tertiary sedimentary rocks
30502124,Luvisols,Agricultural areas,806.52,Tertiary sedimentary rocks
30642134,Luvisols,Agricultural areas,765.02,Tertiary sedimentary rocks
30462138,Luvisols,Agricultural areas,772.62,Tertiary sedimentary rocks
30561964,Luvisols,Agricultural areas,749.05,Tertiary sedimentary rocks
30381978,Luvisols,Agricultural areas,555.42,Tertiary sedimentary rocks
30901972,Luvisols,Agricultural areas,519.82,Tertiary sedimentary rocks
30261988,Luvisols,Agricultural areas,343.72,Tertiary sedimentary rocks
30341994,Luvisols,Agricultural areas,384.81,Tertiary sedimentary rocks
30381996,Luvisols,Forest and semi natural areas,409.31,Tertiary sedimentary rocks
30621992,Luvisols,Agricultural areas,506.9,Tertiary sedimentary rocks
30441998,Luvisols,Agricultural areas,401.14,Tertiary sedimentary rocks
30901990,Luvisols,Agricultural areas,576.08,Tertiary sedimentary rocks
30781994,Luvisols,Agricultural areas,489.61,Tertiary sedimentary rocks
31402008,Luvisols,Agricultural areas,671.05,Tertiary sedimentary rocks
31322030,Luvisols,Forest and semi natural areas,636.02,Tertiary sedimentary rocks
27341920,Luvisols,Agricultural areas,233.12,metamorphic rocks
27681946,Luvisols,Agricultural areas,100.28,metamorphic rocks
27881938,Luvisols,Agricultural areas,235.57,metamorphic rocks
28241938,Luvisols,Agricultural areas,326.78,metamorphic rocks
27901954,Luvisols,Agricultural areas,182.4,metamorphic rocks
28201948,Luvisols,Agricultural areas,278.07,metamorphic rocks
28281952,Luvisols,Agricultural areas,300.15,metamorphic rocks
27921970,Luvisols,Agricultural areas,183.93,metamorphic rocks
28181964,Luvisols,Agricultural areas,298.88,metamorphic rocks
27981972,Luvisols,Forest and semi natural areas,185.2,metamorphic rocks
27181846,Luvisols,Agricultural areas,63.86,metamorphic rocks
27961830,Luvisols,Agricultural areas,205.75,metamorphic rocks
28001832,Luvisols,Agricultural areas,265.9,metamorphic rocks
27821838,Luvisols,Agricultural areas,167.09,metamorphic rocks
27221858,Luvisols,Agricultural areas,77.01,metamorphic rocks
27881848,Luvisols,Agricultural areas,163.84,metamorphic rocks
27921848,Luvisols,Agricultural areas,172.88,metamorphic rocks
28101854,Luvisols,Agricultural areas,190.18,metamorphic rocks
27741866,Luvisols,Forest and semi natural areas,349.27,metamorphic rocks
27661882,Luvisols,Forest and semi natural areas,324.64,metamorphic rocks
27461892,Luvisols,Agricultural areas,184.26,metamorphic rocks
27501892,Luvisols,Agricultural areas,196.34,metamorphic rocks
27481894,Luvisols,Agricultural areas,173.92,metamorphic rocks
27821886,Luvisols,Agricultural areas,186.7,metamorphic rocks
27741890,Luvisols,Agricultural areas,188.89,metamorphic rocks
27381902,Luvisols,Agricultural areas,201.36,metamorphic rocks
27641896,Luvisols,Agricultural areas,224.05,metamorphic rocks
27421902,Luvisols,Agricultural areas,194.43,metamorphic rocks
27781902,Luvisols,Agricultural areas,230,metamorphic rocks
27241916,Luvisols,Agricultural areas,169.01,metamorphic rocks
27741908,Luvisols,Agricultural areas,252.85,metamorphic rocks
26761786,Regosols,Forest and semi natural areas,372.88,Palaeozoic sedimentary rocks
27101814,Regosols,Agricultural areas,187.34,Palaeozoic sedimentary rocks
27161812,Regosols,Agricultural areas,165.91,Palaeozoic sedimentary rocks
27201772,Regosols,Forest and semi natural areas,519.85,Palaeozoic sedimentary rocks
27321784,Regosols,Agricultural areas,355.29,Palaeozoic sedimentary rocks
27401804,Regosols,Forest and semi natural areas,230.79,Palaeozoic sedimentary rocks
27421780,Regosols,Forest and semi natural areas,254.03,Palaeozoic sedimentary rocks
27501802,Regosols,Agricultural areas,182,Palaeozoic sedimentary rocks
27501780,Regosols,Agricultural areas,236.67,Palaeozoic sedimentary rocks
27541792,Regosols,Agricultural areas,162.93,Palaeozoic sedimentary rocks
27601794,Regosols,Forest and semi natural areas,137.31,Palaeozoic sedimentary rocks
27641752,Regosols,Agricultural areas,168.56,Palaeozoic sedimentary rocks
27781794,Regosols,Agricultural areas,98.2,Palaeozoic sedimentary rocks
28301756,Regosols,Agricultural areas,47.55,Palaeozoic sedimentary rocks
28441774,Regosols,Forest and semi natural areas,253.48,Palaeozoic sedimentary rocks
27722056,Regosols,Forest and semi natural areas,358.19,Palaeozoic sedimentary rocks
27862032,Regosols,Forest and semi natural areas,475.56,Palaeozoic sedimentary rocks
28122020,Regosols,Forest and semi natural areas,216.5,Palaeozoic sedimentary rocks
28542018,Regosols,Agricultural areas,239.7,Palaeozoic sedimentary rocks
28502024,Regosols,Agricultural areas,222.35,Palaeozoic sedimentary rocks
30121830,Regosols,Agricultural areas,591.38,Palaeozoic sedimentary rocks
29261832,Regosols,Agricultural areas,598.37,Palaeozoic sedimentary rocks
29541836,Regosols,Agricultural areas,555.9,Palaeozoic sedimentary rocks
29281840,Regosols,Agricultural areas,574.9,Palaeozoic sedimentary rocks
30121844,Regosols,Agricultural areas,497.61,Palaeozoic sedimentary rocks
30081844,Regosols,Agricultural areas,518.55,Palaeozoic sedimentary rocks
28901850,Regosols,Agricultural areas,516.12,Palaeozoic sedimentary rocks
29941866,Regosols,Forest and semi natural areas,511.79,Palaeozoic sedimentary rocks
29621878,Regosols,Agricultural areas,444.66,Palaeozoic sedimentary rocks
29981914,Regosols,Agricultural areas,389.94,Palaeozoic sedimentary rocks
29721970,Regosols,Agricultural areas,516.51,Palaeozoic sedimentary rocks
29701972,Regosols,Agricultural areas,476.38,Palaeozoic sedimentary rocks
29761960,Regosols,Agricultural areas,623.84,Palaeozoic sedimentary rocks
30321828,Regosols,Agricultural areas,647.97,Palaeozoic sedimentary rocks
31521826,Regosols,Agricultural areas,784.68,Palaeozoic sedimentary rocks
31561826,Regosols,Forest and semi natural areas,820.99,Palaeozoic sedimentary rocks
31661818,Regosols,Agricultural areas,843.7,Palaeozoic sedimentary rocks
31681822,Regosols,Agricultural areas,864.33,Palaeozoic sedimentary rocks
30521788,Regosols,Agricultural areas,330.38,Palaeozoic sedimentary rocks
31421824,Regosols,Agricultural areas,809.92,Palaeozoic sedimentary rocks
31281834,Regosols,Agricultural areas,650.97,Palaeozoic sedimentary rocks
31001850,Regosols,Agricultural areas,704.19,Palaeozoic sedimentary rocks
31161848,Regosols,Agricultural areas,668.11,Palaeozoic sedimentary rocks
30981866,Regosols,Agricultural areas,597.22,Palaeozoic sedimentary rocks
31021866,Regosols,Agricultural areas,631.74,Palaeozoic sedimentary rocks
31401864,Regosols,Agricultural areas,644.32,Palaeozoic sedimentary rocks
31321900,Regosols,Agricultural areas,677.16,Palaeozoic sedimentary rocks
30881910,Regosols,Agricultural areas,589.76,Palaeozoic sedimentary rocks
31081962,Regosols,Agricultural areas,726.08,Palaeozoic sedimentary rocks
31101964,Regosols,Agricultural areas,696.54,Palaeozoic sedimentary rocks
31141966,Regosols,Agricultural areas,653.76,Palaeozoic sedimentary rocks
29902060,Regosols,Forest and semi natural areas,1150.95,Palaeozoic sedimentary rocks
29962070,Regosols,Agricultural areas,1019.54,Palaeozoic sedimentary rocks
29982076,Regosols,Agricultural areas,970.58,Palaeozoic sedimentary rocks
28242042,Regosols,Agricultural areas,283.22,Palaeozoic sedimentary rocks
28282042,Regosols,Agricultural areas,336.04,Palaeozoic sedimentary rocks
28182048,Regosols,Agricultural areas,325.48,Palaeozoic sedimentary rocks
28402054,Regosols,Agricultural areas,409.66,Palaeozoic sedimentary rocks
29482076,Regosols,Forest and semi natural areas,1023.96,Palaeozoic sedimentary rocks
29122076,Regosols,Agricultural areas,833.17,Palaeozoic sedimentary rocks
27921800,Regosols,Agricultural areas,190.85,Palaeozoic sedimentary rocks
27541810,Regosols,Forest and semi natural areas,156.56,Palaeozoic sedimentary rocks
27561812,Regosols,Agricultural areas,164.14,Palaeozoic sedimentary rocks
27221822,Regosols,Agricultural areas,187.12,Palaeozoic sedimentary rocks
27801810,Regosols,Agricultural areas,212.12,Palaeozoic sedimentary rocks
27081828,Regosols,Agricultural areas,123.33,Palaeozoic sedimentary rocks
27481828,Regosols,Agricultural areas,128.42,Palaeozoic sedimentary rocks
27541828,Regosols,Agricultural areas,166.17,Palaeozoic sedimentary rocks
27841822,Regosols,Agricultural areas,160.93,Palaeozoic sedimentary rocks
30082100,Regosols,Agricultural areas,913.34,Palaeozoic sedimentary rocks
31361918,Regosols,Agricultural areas,800.63,Palaeozoic sedimentary rocks
31301938,Regosols,Agricultural areas,755.26,Palaeozoic sedimentary rocks
31201952,Regosols,Agricultural areas,786.85,Palaeozoic sedimentary rocks
31421950,Regosols,Agricultural areas,745.22,Palaeozoic sedimentary rocks
32861814,Calcisols,Agricultural areas,825.06,Mesozoic sedimentary rocks
32981822,Calcisols,Agricultural areas,884.06,Mesozoic sedimentary rocks
33601746,Calcisols,Agricultural areas,65.33,Mesozoic sedimentary rocks
34141774,Calcisols,Agricultural areas,273.35,Mesozoic sedimentary rocks
33141808,Calcisols,Agricultural areas,748.48,Mesozoic sedimentary rocks
33161828,Calcisols,Agricultural areas,867.72,Mesozoic sedimentary rocks
33181700,Calcisols,Forest and semi natural areas,192.08,Mesozoic sedimentary rocks
33281826,Calcisols,Agricultural areas,871.9,Mesozoic sedimentary rocks
33341832,Calcisols,Agricultural areas,882.45,Mesozoic sedimentary rocks
33461826,Calcisols,Agricultural areas,804.51,Mesozoic sedimentary rocks
33241804,Calcisols,Agricultural areas,765.5,Mesozoic sedimentary rocks
33221806,Calcisols,Agricultural areas,767.67,Mesozoic sedimentary rocks
33181812,Calcisols,Agricultural areas,762.04,Mesozoic sedimentary rocks
33241828,Calcisols,Agricultural areas,906.79,Mesozoic sedimentary rocks
42141800,Cambisols,Agricultural areas,72.29,Tertiary sedimentary rocks
42481804,Cambisols,Agricultural areas,103.76,Tertiary sedimentary rocks
42501808,Cambisols,Agricultural areas,193.95,Tertiary sedimentary rocks
42161822,Cambisols,Agricultural areas,94.89,Tertiary sedimentary rocks
42101830,Cambisols,Agricultural areas,70.87,Tertiary sedimentary rocks
42061858,Cambisols,Agricultural areas,36.83,Tertiary sedimentary rocks
42181938,Cambisols,Agricultural areas,315.19,Tertiary sedimentary rocks
42121948,Cambisols,Agricultural areas,321.16,Tertiary sedimentary rocks
42181952,Cambisols,Agricultural areas,355.7,Tertiary sedimentary rocks
46941586,Cambisols,Agricultural areas,401.69,Tertiary sedimentary rocks
47041596,Cambisols,Agricultural areas,494.48,Tertiary sedimentary rocks
46901572,Cambisols,Agricultural areas,26.22,Tertiary sedimentary rocks
46681582,Cambisols,Agricultural areas,275.31,Tertiary sedimentary rocks
46461650,Cambisols,Agricultural areas,294.01,Tertiary sedimentary rocks
46401640,Cambisols,Agricultural areas,736.66,Tertiary sedimentary rocks
46381602,Cambisols,Agricultural areas,392.88,Tertiary sedimentary rocks
46241610,Cambisols,Agricultural areas,296.49,Tertiary sedimentary rocks
46121612,Cambisols,Agricultural areas,166.45,Tertiary sedimentary rocks
45821652,Cambisols,Agricultural areas,92.6,Tertiary sedimentary rocks
45721660,Cambisols,Agricultural areas,212.92,Tertiary sedimentary rocks
45581630,Cambisols,Agricultural areas,61.24,Tertiary sedimentary rocks
47721542,Cambisols,Agricultural areas,107.01,Tertiary sedimentary rocks
47301568,Cambisols,Agricultural areas,238.42,Tertiary sedimentary rocks
47401614,Cambisols,Agricultural areas,185.95,Tertiary sedimentary rocks
50241908,Cambisols,Agricultural areas,105.13,Cretaceous calcareous rocks
50241926,Cambisols,Agricultural areas,112.26,Cretaceous calcareous rocks
50241938,Cambisols,Agricultural areas,82.76,Cretaceous calcareous rocks
50141940,Cambisols,Agricultural areas,47.35,Cretaceous calcareous rocks
50361942,Cambisols,Agricultural areas,37.59,Cretaceous calcareous rocks
50001942,Cambisols,Agricultural areas,43.16,Cretaceous calcareous rocks
50241952,Cambisols,Agricultural areas,41.39,Cretaceous calcareous rocks
49601964,Cambisols,Agricultural areas,162.51,Cretaceous calcareous rocks
49741978,Cambisols,Agricultural areas,116.51,Cretaceous calcareous rocks
49701980,Cambisols,Agricultural areas,143.15,Cretaceous calcareous rocks
49741988,Cambisols,Agricultural areas,105.32,Cretaceous calcareous rocks
49262008,Cambisols,Agricultural areas,231.36,Cretaceous calcareous rocks
48542012,Cambisols,Forest and semi natural areas,582.19,Cretaceous calcareous rocks
48542026,Cambisols,Agricultural areas,310.56,Cretaceous calcareous rocks
53741892,Fluvisols,Agricultural areas,104.14,fluvial deposits
53981902,Fluvisols,Agricultural areas,237.58,fluvial deposits
53881902,Fluvisols,Agricultural areas,212.94,fluvial deposits
54001904,Fluvisols,Agricultural areas,318.2,fluvial deposits
53861912,Fluvisols,Agricultural areas,119.27,fluvial deposits
54201920,Fluvisols,Agricultural areas,45.05,fluvial deposits
53801920,Fluvisols,Agricultural areas,185.55,fluvial deposits
53301920,Fluvisols,Agricultural areas,193.03,fluvial deposits
53921892,Fluvisols,Agricultural areas,139.95,fluvial deposits
54101896,Fluvisols,Agricultural areas,245.69,fluvial deposits
56142132,Fluvisols,Agricultural areas,68.68,fluvial deposits
53662034,Fluvisols,Agricultural areas,4.26,fluvial deposits
53782068,Fluvisols,Agricultural areas,44.33,fluvial deposits
55461754,Leptosols,Forest and semi natural areas,192.52,Mesozoic sedimentary rocks
55441760,Leptosols,Artificial surfaces,91.11,Mesozoic sedimentary rocks
54781758,Leptosols,Forest and semi natural areas,396.33,Mesozoic sedimentary rocks
54961762,Leptosols,Agricultural areas,29.89,Mesozoic sedimentary rocks
54921782,Leptosols,Forest and semi natural areas,640.77,Mesozoic sedimentary rocks
55321790,Leptosols,Artificial surfaces,522.48,Mesozoic sedimentary rocks
53041944,Leptosols,Agricultural areas,741.86,Mesozoic sedimentary rocks
52901944,Leptosols,Forest and semi natural areas,859.25,Mesozoic sedimentary rocks
52881960,Leptosols,Agricultural areas,738.88,Mesozoic sedimentary rocks
52921964,Leptosols,Agricultural areas,740.81,Mesozoic sedimentary rocks
52901970,Leptosols,Agricultural areas,874.42,Mesozoic sedimentary rocks
