POINT_ID,SHI,height_m,temp_c_mean_1995_2024,rain_mmsqm_mean_1995_2024,land_use,land_cover,lon_x,lat_y,kg_climate_class_label,geom
54502256,3.15,667.94,10.29,542.98,Agriculture,Cropland,23.7718889,42.47650031,Dfb,"c(23.771888898252, 42.4765003146346)"
54582260,3.3,914.69,10.14,552.06,Forestry,Woodland,23.87596016,42.49872435,Dfb,"c(23.8759601601299, 42.4987243464006)"
53462264,3.45,1079.74,8.44,615.74,Forestry,Woodland,22.53880057,42.71106062,Dfb,"c(22.538800569082, 42.7110606214822)"
53902268,3.7,893.66,9.6,549.61,Semi natural and natural,Grassland,23.07609619,42.67919271,Dfb,"c(23.0760961878046, 42.6791927133896)"
53882276,3.6,742.77,9.69,554.55,Agriculture,Grassland,23.06779872,42.75332288,Dfb,"c(23.0677987221363, 42.7533228783257)"
53482276,2.8,731.48,8.03,638.19,Agriculture,Cropland,22.58567807,42.8146974,Dfb,"c(22.5856780695821, 42.8146973952226)"
53702276,2.9,911.94,9.31,589.27,Forestry,Woodland,22.8509537,42.78122408,Dfb,"c(22.8509537049579, 42.7812240841078)"
44582466,3.85,1.86,14.02,787.49,Agriculture,Cropland,11.74384273,45.29171534,Cfa,"c(11.7438427291953, 45.2917153391662)"
44342474,3.5,134.44,14.06,800.05,Agriculture,Cropland,11.44030106,45.36840765,Cfa,"c(11.4403010628511, 45.3684076505664)"
44222484,3.55,49.27,13.75,885.84,Agriculture,Cropland,11.2894817,45.46048363,Cfa,"c(11.2894817004368, 45.4604836296788)"
44262496,3.6,278.16,13.77,1132.22,Agriculture,Grassland,11.34317957,45.56795802,Cfa,"c(11.3431795727057, 45.5679580157329)"
44442510,3.5,92.19,13.89,1103.47,Agriculture,Cropland,11.57700986,45.69089532,Cfa,"c(11.5770098590733, 45.6908953189886)"
44862512,2.9,48.44,13.95,977.78,Agriculture,Cropland,12.11597944,45.699531,Cfa,"c(12.115979435729, 45.6995310046803)"
41782388,2.95,355.31,12.49,843.14,Agriculture,Cropland,8.20254504,44.58754073,Csa,"c(8.202545041625, 44.5875407255686)"
41902400,3.25,370.2,13.38,800.22,Agriculture,Cropland,8.35017683,44.69819611,Cfa,"c(8.35017682863754, 44.6981961130753)"
41682400,3.7,268,12.97,738.31,Agriculture,Cropland,8.07320471,44.69345229,Cfa,"c(8.07320470742387, 44.6934522909595)"
41822402,3.6,192.73,13.74,734.84,Agriculture,Cropland,8.24889442,44.71458205,Csa,"c(8.24889442451911, 44.7145820515469)"
42242404,3.25,243.79,13.73,828.93,Agriculture,Grassland,8.77751577,44.74013968,Csa,"c(8.77751577220083, 44.7401396831318)"
41782412,3.05,277.57,13.86,700.84,Agriculture,Cropland,8.19562931,44.80385003,Cfa,"c(8.19562930926172, 44.8038500275308)"
41822414,3.85,200.3,13.83,715.69,Agriculture,Grassland,8.24552183,44.82273294,Cfa,"c(8.2455218286556, 44.8227329437075)"
42422416,2.9,275.9,12.87,783.36,Agriculture,Cropland,9.00242369,44.85071885,Csa,"c(9.00242369173185, 44.8507188533267)"
41762422,2.8,133.86,13.86,700.84,Agriculture,Grassland,8.16745914,44.8935298,Cfa,"c(8.16745913657686, 44.8935297958953)"
41722428,3.3,244.86,13.71,703.3,Forestry,Woodland,8.11510394,44.94670032,Cfa,"c(8.11510394206383, 44.9467003234962)"
41702430,2.9,212.99,13.67,694.61,Agriculture,Cropland,8.08919673,44.96426412,Cfa,"c(8.08919673294268, 44.9642641236006)"
41922438,3.4,225.85,13.43,735.28,Agriculture,Cropland,8.36539947,45.04105895,Cfa,"c(8.36539946932653, 45.0410589488916)"
41122412,3.45,312.25,12.72,630.35,Agriculture,Grassland,7.36334127,44.78617442,Cfa,"c(7.36334127147524, 44.786174421882)"
41162386,2.85,670.47,11.57,700.04,Semi natural and natural,Woodland,7.42449707,44.55317642,Cfb,"c(7.42449707270607, 44.5531764155253)"
41242460,3.55,487.62,10.64,638.28,Agriculture,Grassland,7.49529498,45.22227313,Cfa,"c(7.49529498199319, 45.2222731271318)"
41242442,3.25,381.75,13.15,649.7,Agriculture,Cropland,7.50259165,45.06014169,Cfa,"c(7.50259165284595, 45.0601416938408)"
41302368,3.45,499.79,11.91,774.11,Forestry,Woodland,7.60713585,44.39515727,Csa,"c(7.60713585048714, 44.3951572658703)"
42662462,2.8,79.6,13.83,673.7,Agriculture,Cropland,9.30028075,45.26777196,Cfa,"c(9.30028075319263, 45.2677719649601)"
42782484,3.05,103.29,13.93,716.96,Agriculture,Cropland,9.45097406,45.46692672,Cfa,"c(9.45097406230668, 45.466926724866)"
42942490,3.3,119.07,13.68,740.8,Agriculture,Cropland,9.65492059,45.52185581,Cfa,"c(9.65492059344086, 45.5218558057738)"
43022488,3.25,114.29,13.8,739.99,Agriculture,Cropland,9.75724516,45.50411848,Cfa,"c(9.75724515896774, 45.5041184758204)"
43022470,3.1,71.49,14.48,690.62,Agriculture,Cropland,9.75795825,45.3419148,Cfa,"c(9.7579582531248, 45.3419148026142)"
43042466,2.7,70.32,14.48,690.62,Agriculture,Cropland,9.78357732,45.30592254,Cfa,"c(9.78357732225958, 45.3059225385437)"
43182496,2.75,168.06,13.78,760.43,Agriculture,Cropland,9.96161985,45.57647566,Cfa,"c(9.96161985328505, 45.5764756594439)"
43562476,3.65,91.28,14.54,746.49,Agriculture,Grassland,10.44629988,45.39531905,Cfa,"c(10.4462998794157, 45.3953190540794)"
43802474,3.65,120.6,14.08,764.2,Agriculture,Cropland,10.75207423,45.37555907,Cfa,"c(10.7520742277054, 45.3755590744067)"
43822458,3.9,34.33,13.99,692.42,Agriculture,Grassland,10.77554315,45.23118983,Cfa,"c(10.775543151604, 45.2311898292986)"
44242446,3.75,7.96,14.12,671.66,Agriculture,Cropland,11.30690176,45.11776659,Cfa,"c(11.3069017551493, 45.1177665927705)"
44242450,3.8,11.82,14.12,671.66,Agriculture,Cropland,11.30774925,45.15381269,Cfa,"c(11.3077492500215, 45.1538126934418)"
44102458,3.55,19.49,14.05,699.81,Agriculture,Cropland,11.13149059,45.22796562,Cfa,"c(11.1314905921747, 45.2279656207713)"
44362440,3.2,9.8,14.13,665.87,Agriculture,Cropland,11.45771434,45.06169448,Cfa,"c(11.4577143379175, 45.061694476299)"
41442404,2.8,272.28,13.37,659.07,Fallow land,Grassland,7.76967777,44.72348449,Cfa,"c(7.76967777000355, 44.7234844944744)"
41482416,2.8,277.39,13.31,677.82,Agriculture,Cropland,7.81585617,44.8326796,Cfa,"c(7.81585617143644, 44.8326795958167)"
41522416,2.4,300.07,13.31,677.82,Agriculture,Cropland,7.86633281,44.83372122,Cfa,"c(7.86633280968785, 44.8337212241702)"
41442462,3.2,225.87,13.49,726.74,Agriculture,Cropland,7.74870784,45.24603082,Cfa,"c(7.74870784218067, 45.2460308176305)"
41582462,3,217.45,13.61,753.34,Agriculture,Cropland,7.92669386,45.24968654,Cfa,"c(7.92669385867277, 45.2496865381985)"
41382474,3.35,346.34,12.9,718.45,Agriculture,Grassland,7.66788246,45.35245723,Cfa,"c(7.6678824581087, 45.3524572317471)"
41602484,2.9,233.05,13.17,839.29,Agriculture,Grassland,7.94476201,45.44835852,Cfa,"c(7.94476201020745, 45.4483585201473)"
30102368,3.9,1096.55,10.03,1151.75,Agriculture,Grassland,-6.21147725,43.13897711,Cfb,"c(-6.21147725144119, 43.1389771135608)"
30322350,3.85,1065.56,6.97,1302.05,Agriculture,Grassland,-5.90267746,43.0229215,Cfb,"c(-5.9026774583453, 43.0229215018574)"
30382396,3.55,291.94,13.73,1032.78,Forestry,Woodland,-5.94218393,43.43895035,Cfb,"c(-5.94218393240118, 43.4389503483929)"
30882342,3.7,1363.41,7.04,1087.24,Agriculture,Grassland,-5.20941192,43.05659794,Cfb,"c(-5.20941192363707, 43.0565979414879)"
31122376,3.65,349.68,13.13,1075.13,Agriculture,Grassland,-4.99773511,43.39980479,Cfb,"c(-4.99773510674289, 43.3998047937659)"
30782390,3.35,15.96,13.66,1062.97,Agriculture,Grassland,-5.44287258,43.46126133,Csb,"c(-5.4428725754884, 43.4612613271586)"
31542354,3,154.47,12.33,1009.89,Agriculture,Grassland,-4.43891885,43.27956992,Cfb,"c(-4.43891884905504, 43.2795699226354)"
31522358,2.6,76.78,13.82,1032.41,Semi natural and natural,Woodland,-4.47201742,43.31145227,Cfb,"c(-4.47201742239407, 43.3114522748802)"
31462364,3.55,306.95,14.01,996.6,Agriculture,Grassland,-4.5581303,43.35403027,Cfb,"c(-4.55813030055688, 43.3540302724376)"
28722216,3.45,785.6,12.7,861.35,Agriculture,Grassland,-7.4685181,41.52766857,Csb,"c(-7.46851810073708, 41.5276685656271)"
29382218,3,795.4,13.26,681.36,Fallow land,Bareland,-6.69948784,41.67941714,Csb,"c(-6.6994878385522, 41.6794171414102)"
28362220,2.9,203.75,13.22,1128.14,Agriculture,Cropland,-7.89979182,41.48698393,Csb,"c(-7.89979181851341, 41.486983925037)"
29082220,3.3,349.06,13.87,683.63,Fallow land,Grassland,-7.05670876,41.636707,Csa,"c(-7.05670875606851, 41.6367069952587)"
28602222,3.3,683.77,12.67,1021.72,Semi natural and natural,Grassland,-7.62429822,41.55520216,Csb,"c(-7.62429822434299, 41.5552021595245)"
28962222,2.75,384.99,14.39,665.16,Agriculture,Cropland,-7.2024936,41.6297935,Csa,"c(-7.20249360017439, 41.6297935041556)"
28822226,2.85,514.64,13.36,771.83,Agriculture,Cropland,-7.37677864,41.63607008,Csb,"c(-7.37677863532881, 41.6360700772973)"
28962240,2.85,705.46,13.06,808.34,Agriculture,Cropland,-7.24787044,41.78768818,Csb,"c(-7.24787043545644, 41.7876881752517)"
28622242,3.6,1120.05,12.17,1080.06,Semi natural and natural,Shrubland,-7.65238314,41.734593,Csb,"c(-7.65238313569771, 41.7345930021166)"
